account_id,customer_id,branch_id,account_type,open_date,status
ACC001467,CUST01079,BR008,credit,2023-05-07,active
ACC001468,CUST00368,BR005,savings,2023-06-03,active
ACC001469,CUST01210,BR006,savings,2025-06-24,active
ACC001470,CUST00116,BR012,savings,2024-06-25,active
ACC001471,CUST00749,BR004,chequing,2024-10-17,active
ACC001472,CUST01880,BR008,credit,2023-04-22,active
ACC001473,CUST00943,BR002,credit,2023-06-13,active
ACC001474,CUST01910,BR009,credit,2025-12-24,active
ACC001475,CUST01976,BR012,savings,2025-04-08,active
ACC001476,CUST00880,BR006,savings,2023-09-10,active
ACC001477,CUST00399,BR015,savings,2025-10-10,active
ACC001478,CUST01374,BR009,savings,2025-03-21,active
ACC001479,CUST00015,BR006,credit,2025-08-17,active
ACC001480,CUST00381,BR004,credit,2025-09-06,active
ACC001481,CUST01642,BR012,chequing,2024-06-27,active
ACC001482,CUST00013,BR013,credit,2023-07-25,active
ACC001483,CUST00336,BR001,credit,2025-01-07,active
ACC001484,CUST00496,BR004,chequing,2023-10-22,active
ACC001485,CUST01237,BR012,savings,2024-03-11,active
ACC001486,CUST00273,BR004,credit,2025-04-09,active
ACC001487,CUST00082,BR003,credit,2023-10-01,active
ACC001488,CUST01563,BR003,savings,2025-07-31,active
ACC001489,CUST01761,BR010,credit,2024-01-18,active
ACC001490,CUST00900,BR008,chequing,2023-11-23,active
ACC001491,CUST01096,BR014,savings,2023-10-16,active
ACC001492,CUST00489,BR011,chequing,2023-02-14,active
ACC001493,CUST00515,BR012,chequing,2023-05-14,active
ACC001494,CUST00387,BR004,chequing,2025-11-23,active
ACC001495,CUST00284,BR004,savings,2025-10-10,active
ACC001496,CUST01239,BR010,credit,2023-11-02,closed
ACC001497,CUST00019,BR013,credit,2025-09-16,active
ACC001498,CUST00658,BR014,chequing,2024-11-03,active
ACC001499,CUST01414,BR006,chequing,2025-03-07,active
ACC001500,CUST01897,BR008,savings,2025-06-12,active
ACC001501,CUST01248,BR010,chequing,2024-02-18,active
ACC001502,CUST00453,BR002,chequing,2023-01-08,active
ACC001503,CUST00806,BR013,savings,2024-05-18,active
ACC001504,CUST00317,BR003,savings,2023-11-05,closed
ACC001505,CUST01010,BR008,savings,2025-08-14,active
ACC001506,CUST01924,BR002,savings,2025-11-02,active
ACC001507,CUST00070,BR007,savings,2024-09-03,active
ACC001508,CUST00058,BR015,savings,2023-01-08,active
ACC001509,CUST00741,BR001,chequing,2025-02-14,active
ACC001510,CUST00687,BR010,savings,2023-12-14,active
ACC001511,CUST01631,BR005,chequing,2024-08-12,active
ACC001512,CUST01688,BR001,credit,2025-08-26,active
ACC001513,CUST00610,BR012,chequing,2023-09-28,closed
ACC001514,CUST00554,BR001,credit,2025-06-08,active
ACC001515,CUST01554,BR006,credit,2023-12-09,active
ACC001516,CUST00861,BR003,savings,2023-01-05,active
ACC001517,CUST00881,BR014,chequing,2023-01-29,active
ACC001518,CUST00502,BR012,savings,2024-01-26,active
ACC001519,CUST01357,BR006,credit,2025-04-06,closed
ACC001520,CUST01630,BR005,savings,2023-05-26,active
ACC001521,CUST00918,BR005,savings,2025-09-21,active
ACC001522,CUST00428,BR002,credit,2024-03-21,dormant
ACC001523,CUST01432,BR013,credit,2025-09-19,active
ACC001524,CUST01718,BR009,credit,2024-07-22,active
ACC001525,CUST01226,BR013,chequing,2024-06-11,active
ACC001526,CUST01447,BR009,savings,2023-03-12,active
ACC001527,CUST01271,BR015,savings,2024-10-04,active
ACC001528,CUST00578,BR010,credit,2024-03-01,active
ACC001529,CUST00854,BR013,savings,2024-08-30,active
ACC001530,CUST00270,BR012,chequing,2024-06-10,closed
ACC001531,CUST00208,BR003,chequing,2023-11-18,active
ACC001532,CUST01200,BR012,credit,2023-06-02,active
ACC001533,CUST01865,BR002,savings,2024-08-13,active
ACC001534,CUST00696,BR004,savings,2023-02-03,active
ACC001535,CUST00150,BR003,credit,2025-07-11,active
ACC001536,CUST01432,BR015,chequing,2023-10-09,closed
ACC001537,CUST01673,BR010,credit,2024-09-14,closed
ACC001538,CUST00615,BR003,credit,2023-11-27,active
ACC001539,CUST01465,BR008,credit,2025-10-29,active
ACC001540,CUST00132,BR014,credit,2025-10-23,active
ACC001541,CUST01862,BR003,chequing,2025-07-11,active
ACC001542,CUST01119,BR011,savings,2023-04-29,active
ACC001543,CUST01120,BR014,savings,2023-05-19,active
ACC001544,CUST00102,BR007,credit,2023-06-07,dormant
ACC001545,CUST00410,BR012,credit,2024-06-07,active
ACC001546,CUST00758,BR007,savings,2025-08-15,active
ACC001547,CUST01178,BR010,credit,2024-07-09,active
ACC001548,CUST01543,BR011,savings,2025-11-21,active
ACC001549,CUST00909,BR010,savings,2025-03-03,active
ACC001550,CUST01390,BR009,chequing,2023-01-08,closed
ACC001551,CUST01758,BR015,savings,2023-11-12,active
ACC001552,CUST01647,BR002,chequing,2023-05-02,active
ACC001553,CUST00289,BR007,chequing,2025-02-25,active
ACC001554,CUST00016,BR002,savings,2024-10-22,active
ACC001555,CUST00653,BR012,savings,2025-11-03,active
ACC001556,CUST00569,BR006,savings,2025-12-06,closed
ACC001557,CUST00661,BR006,savings,2025-10-07,active
ACC001558,CUST01979,BR003,savings,2025-08-21,active
ACC001559,CUST00012,BR001,chequing,2025-03-02,active
ACC001560,CUST00692,BR009,savings,2025-12-23,closed
ACC001561,CUST00597,BR011,chequing,2025-01-01,active
ACC001562,CUST00784,BR006,savings,2024-10-27,active
ACC001563,CUST00359,BR015,savings,2024-09-11,active
ACC001564,CUST01577,BR009,credit,2025-08-25,closed
ACC001565,CUST00011,BR003,chequing,2024-02-17,active
ACC001566,CUST01869,BR009,savings,2023-02-04,active
ACC001567,CUST00478,BR014,savings,2025-08-20,closed
ACC001568,CUST01496,BR002,savings,2023-02-10,dormant
ACC001569,CUST00837,BR004,chequing,2024-09-02,active
ACC001570,CUST00549,BR003,chequing,2025-11-15,active
ACC001571,CUST00125,BR003,chequing,2024-11-12,active
ACC001572,CUST01108,BR010,credit,2025-12-31,active
ACC001573,CUST01247,BR013,savings,2023-05-22,active
ACC001574,CUST01369,BR010,chequing,2025-06-06,active
ACC001575,CUST01687,BR010,savings,2025-09-19,closed
ACC001576,CUST01883,BR014,credit,2025-09-24,active
ACC001577,CUST00559,BR006,chequing,2024-07-04,active
ACC001578,CUST00743,BR007,credit,2024-07-07,active
ACC001579,CUST00612,BR006,chequing,2025-08-08,active
ACC001580,CUST01544,BR013,savings,2025-10-04,active
ACC001581,CUST01044,BR001,credit,2024-10-21,active
ACC001582,CUST01309,BR004,credit,2024-05-29,active
ACC001583,CUST01820,BR006,credit,2023-04-03,active
ACC001584,CUST00886,BR001,chequing,2024-05-28,active
ACC001585,CUST01333,BR014,chequing,2024-04-22,dormant
ACC001586,CUST00725,BR015,credit,2023-10-14,active
ACC001587,CUST00575,BR010,chequing,2025-08-17,active
ACC001588,CUST00640,BR003,chequing,2024-04-10,active
ACC001589,CUST01524,BR008,credit,2025-07-30,active
ACC001590,CUST01091,BR007,savings,2025-01-12,active
ACC001591,CUST01958,BR002,credit,2024-09-24,active
ACC001592,CUST01842,BR007,credit,2024-07-01,dormant
ACC001593,CUST01407,BR009,credit,2023-11-22,active
ACC001594,CUST01026,BR009,credit,2023-09-22,active
ACC001595,CUST00656,BR013,credit,2025-11-30,closed
ACC001596,CUST01427,BR009,savings,2023-08-06,active
ACC001597,CUST00326,BR004,credit,2024-03-26,active
ACC001598,CUST01826,BR007,chequing,2025-01-08,active
ACC001599,CUST00772,BR012,credit,2024-07-27,active
ACC001600,CUST00861,BR014,savings,2024-08-22,closed
ACC001601,CUST00430,BR002,savings,2024-01-30,active
ACC001602,CUST00787,BR007,chequing,2024-03-13,active
ACC001603,CUST01316,BR015,credit,2023-06-27,active
ACC001604,CUST01663,BR009,chequing,2025-08-17,active
ACC001605,CUST00307,BR005,chequing,2025-02-20,active
ACC001606,CUST01683,BR006,credit,2024-10-01,active
ACC001607,CUST01124,BR010,chequing,2025-05-10,closed
ACC001608,CUST00483,BR003,savings,2023-10-23,active
ACC001609,CUST00971,BR002,savings,2025-10-26,closed
ACC001610,CUST00056,BR003,chequing,2024-04-11,active
ACC001611,CUST01695,BR010,chequing,2023-03-15,active
ACC001612,CUST01632,BR013,savings,2024-10-09,active
ACC001613,CUST01788,BR013,credit,2025-07-06,active
ACC001614,CUST01820,BR009,savings,2025-08-12,dormant
ACC001615,CUST01190,BR006,credit,2024-06-15,active
ACC001616,CUST01621,BR008,savings,2025-10-13,active
ACC001617,CUST00415,BR010,credit,2023-06-08,dormant
ACC001618,CUST01800,BR014,credit,2023-03-23,active
ACC001619,CUST01534,BR004,savings,2025-11-19,active
ACC001620,CUST01195,BR002,savings,2025-10-08,active
ACC001621,CUST01143,BR010,savings,2025-01-26,active
ACC001622,CUST01247,BR013,credit,2025-03-10,active
ACC001623,CUST01694,BR009,chequing,2025-11-01,active
ACC001624,CUST01049,BR008,savings,2024-02-25,active
ACC001625,CUST01764,BR003,chequing,2025-09-07,active
ACC001626,CUST00310,BR004,credit,2025-03-28,active
ACC001627,CUST00370,BR002,credit,2023-02-27,active
ACC001628,CUST00684,BR012,chequing,2023-07-24,active
ACC001629,CUST01162,BR011,credit,2025-12-07,active
ACC001630,CUST01736,BR011,chequing,2025-11-12,active
ACC001631,CUST01671,BR013,chequing,2025-09-27,active
ACC001632,CUST00823,BR007,credit,2023-03-17,closed
ACC001633,CUST00097,BR008,credit,2023-09-28,active
ACC001634,CUST01597,BR003,credit,2023-10-22,active
ACC001635,CUST01243,BR015,chequing,2024-04-03,active
ACC001636,CUST01447,BR009,credit,2025-06-13,active
ACC001637,CUST01245,BR015,savings,2023-04-05,active
ACC001638,CUST00648,BR001,savings,2025-10-02,active
ACC001639,CUST01047,BR010,savings,2025-11-28,active
ACC001640,CUST01772,BR004,chequing,2024-11-23,active
ACC001641,CUST00914,BR001,savings,2025-06-24,active
ACC001642,CUST00208,BR013,chequing,2024-03-22,active
ACC001643,CUST00675,BR006,credit,2023-03-29,active
ACC001644,CUST01573,BR006,savings,2023-03-09,active
ACC001645,CUST01319,BR002,credit,2025-09-06,active
ACC001646,CUST01384,BR015,credit,2024-03-31,active
ACC001647,CUST01456,BR014,savings,2024-06-23,active
ACC001648,CUST00753,BR009,credit,2024-03-04,active
ACC001649,CUST00157,BR005,chequing,2024-09-23,closed
ACC001650,CUST01948,BR001,credit,2023-07-29,active
ACC001651,CUST01918,BR004,credit,2024-10-22,closed
ACC001652,CUST00407,BR007,credit,2025-06-28,active
ACC001653,CUST01286,BR013,savings,2025-12-29,active
ACC001654,CUST01524,BR001,credit,2025-06-15,closed
ACC001655,CUST00923,BR010,savings,2023-04-20,closed
ACC001656,CUST00292,BR004,credit,2024-09-11,active
ACC001657,CUST01286,BR005,savings,2025-05-23,active
ACC001658,CUST00540,BR007,savings,2024-08-23,active
ACC001659,CUST01560,BR004,savings,2025-05-25,dormant
ACC001660,CUST01668,BR001,chequing,2025-06-03,active
ACC001661,CUST00276,BR010,savings,2025-09-09,active
ACC001662,CUST01022,BR009,credit,2024-03-02,closed
ACC001663,CUST00728,BR010,savings,2025-01-19,active
ACC001664,CUST01879,BR003,credit,2023-10-29,active
ACC001665,CUST00479,BR002,credit,2025-03-16,dormant
ACC001666,CUST01586,BR012,chequing,2023-03-19,active
ACC001667,CUST01700,BR002,savings,2025-01-24,closed
ACC001668,CUST01356,BR005,credit,2023-12-02,dormant
ACC001669,CUST00465,BR004,chequing,2024-09-06,active
ACC001670,CUST01751,BR012,savings,2023-05-22,active
ACC001671,CUST01284,BR012,savings,2024-05-21,active
ACC001672,CUST01633,BR007,chequing,2025-08-13,closed
ACC001673,CUST00615,BR005,savings,2025-08-22,active
ACC001674,CUST00797,BR003,credit,2023-09-08,active
ACC001675,CUST01295,BR010,savings,2024-08-03,active
ACC001676,CUST01888,BR011,savings,2024-07-02,active
ACC001677,CUST01892,BR015,credit,2023-08-24,active
ACC001678,CUST00906,BR001,savings,2023-01-27,closed
ACC001679,CUST01839,BR003,chequing,2025-11-17,active
ACC001680,CUST00829,BR010,credit,2023-05-28,active
ACC001681,CUST01931,BR005,chequing,2024-04-11,active
ACC001682,CUST00615,BR014,savings,2025-09-09,active
ACC001683,CUST01822,BR001,credit,2024-06-06,active
ACC001684,CUST00417,BR012,savings,2025-07-10,active
ACC001685,CUST01508,BR003,credit,2023-09-14,active
ACC001686,CUST00592,BR011,credit,2024-05-09,dormant
ACC001687,CUST01579,BR015,chequing,2023-11-07,active
ACC001688,CUST01747,BR011,savings,2023-03-02,active
ACC001689,CUST01323,BR010,savings,2024-01-19,active
ACC001690,CUST01825,BR004,savings,2025-02-11,active
ACC001691,CUST00253,BR010,credit,2025-02-12,dormant
ACC001692,CUST00848,BR007,chequing,2023-01-04,active
ACC001693,CUST00642,BR012,savings,2024-05-07,active
ACC001694,CUST01662,BR015,chequing,2023-10-03,active
ACC001695,CUST01717,BR003,chequing,2024-03-26,active
ACC001696,CUST01206,BR009,chequing,2023-05-29,closed
ACC001697,CUST00428,BR012,savings,2025-05-17,active
ACC001698,CUST01825,BR007,savings,2025-01-03,active
ACC001699,CUST00034,BR002,savings,2025-07-15,active
ACC001700,CUST00671,BR003,credit,2024-09-15,active
ACC001701,CUST00827,BR002,savings,2024-08-24,active
ACC001702,CUST00337,BR004,chequing,2024-12-18,active
ACC001703,CUST00623,BR014,savings,2025-01-08,active
ACC001704,CUST00630,BR003,savings,2023-04-18,active
ACC001705,CUST00786,BR004,savings,2023-09-20,active
ACC001706,CUST00137,BR010,credit,2024-12-31,active
ACC001707,CUST01317,BR007,credit,2024-11-16,active
ACC001708,CUST01553,BR003,credit,2024-01-10,active
ACC001709,CUST00899,BR007,savings,2023-07-09,active
ACC001710,CUST00093,BR001,chequing,2024-10-24,active
ACC001711,CUST00367,BR012,savings,2024-12-04,active
ACC001712,CUST01479,BR004,savings,2024-08-13,closed
ACC001713,CUST00524,BR015,credit,2025-03-28,active
ACC001714,CUST00370,BR009,credit,2024-04-13,active
ACC001715,CUST00616,BR008,chequing,2024-04-23,active
ACC001716,CUST01895,BR006,savings,2025-02-13,active
ACC001717,CUST01425,BR002,savings,2025-09-14,active
ACC001718,CUST01699,BR004,chequing,2025-01-02,active
ACC001719,CUST00534,BR012,credit,2025-07-26,active
ACC001720,CUST00956,BR010,savings,2024-03-13,active
ACC001721,CUST01792,BR012,chequing,2024-08-15,active
ACC001722,CUST00660,BR005,chequing,2025-06-21,active
ACC001723,CUST00892,BR007,chequing,2025-11-18,active
ACC001724,CUST01431,BR009,savings,2025-10-25,active
ACC001725,CUST00205,BR012,credit,2025-09-10,dormant
ACC001726,CUST00176,BR005,chequing,2023-06-22,active
ACC001727,CUST01922,BR002,savings,2024-04-13,active
ACC001728,CUST01096,BR007,chequing,2023-08-01,closed
ACC001729,CUST00031,BR008,credit,2023-06-08,active
ACC001730,CUST00200,BR001,credit,2025-04-10,active
ACC001731,CUST00656,BR007,savings,2023-09-21,active
ACC001732,CUST00931,BR014,chequing,2025-04-12,active
ACC001733,CUST01335,BR014,chequing,2023-10-20,closed
ACC001734,CUST01684,BR010,credit,2024-02-10,active
ACC001735,CUST01657,BR012,chequing,2025-02-01,closed
ACC001736,CUST00368,BR012,credit,2024-02-06,active
ACC001737,CUST00069,BR001,chequing,2024-02-04,active
ACC001738,CUST01964,BR009,savings,2024-11-17,dormant
ACC001739,CUST01416,BR006,credit,2023-02-08,active
ACC001740,CUST01875,BR014,chequing,2023-12-11,active
ACC001741,CUST00196,BR002,savings,2023-11-11,active
ACC001742,CUST00838,BR008,chequing,2023-07-31,active
ACC001743,CUST00525,BR006,credit,2023-10-18,active
ACC001744,CUST01762,BR007,savings,2024-05-26,active
ACC001745,CUST01516,BR009,chequing,2023-09-21,active
ACC001746,CUST00280,BR005,chequing,2023-03-06,dormant
ACC001747,CUST00476,BR014,credit,2023-09-25,active
ACC001748,CUST00361,BR001,savings,2025-02-12,active
ACC001749,CUST00057,BR002,credit,2023-04-05,closed
ACC001750,CUST00234,BR013,chequing,2024-06-08,active
ACC001751,CUST00429,BR004,credit,2023-07-26,active
ACC001752,CUST01315,BR003,savings,2024-01-07,active
ACC001753,CUST01957,BR002,chequing,2023-11-21,active
ACC001754,CUST01225,BR005,savings,2025-04-23,active
ACC001755,CUST00683,BR003,chequing,2024-09-15,active
ACC001756,CUST00819,BR005,savings,2025-06-25,active
ACC001757,CUST00011,BR003,savings,2025-11-14,active
ACC001758,CUST00396,BR005,chequing,2023-04-22,active
ACC001759,CUST01195,BR006,chequing,2025-06-14,active
ACC001760,CUST01304,BR011,savings,2024-05-11,active
ACC001761,CUST01174,BR009,credit,2025-01-08,active
ACC001762,CUST00967,BR014,chequing,2024-12-30,active
ACC001763,CUST01586,BR002,savings,2023-12-30,dormant
ACC001764,CUST01966,BR007,savings,2024-11-11,active
ACC001765,CUST00136,BR005,savings,2025-03-09,dormant
ACC001766,CUST00758,BR013,chequing,2025-11-12,active
ACC001767,CUST01877,BR007,savings,2024-09-06,active
ACC001768,CUST00969,BR013,savings,2024-03-24,active
ACC001769,CUST01739,BR010,credit,2025-01-29,active
ACC001770,CUST01799,BR008,savings,2025-03-17,active
ACC001771,CUST00651,BR011,chequing,2024-11-23,active
ACC001772,CUST01189,BR012,credit,2025-04-15,active
ACC001773,CUST01299,BR015,credit,2024-11-25,active
ACC001774,CUST00316,BR005,chequing,2025-03-06,active
ACC001775,CUST01214,BR003,savings,2023-07-31,active
ACC001776,CUST00168,BR003,credit,2025-07-26,closed
ACC001777,CUST01430,BR015,savings,2024-02-07,active
ACC001778,CUST01121,BR015,chequing,2024-10-25,active
ACC001779,CUST01926,BR011,savings,2025-04-21,active
ACC001780,CUST01025,BR012,savings,2024-05-19,active
ACC001781,CUST00054,BR007,chequing,2025-03-16,active
ACC001782,CUST00302,BR005,credit,2025-08-21,active
ACC001783,CUST00485,BR010,credit,2023-06-08,active
ACC001784,CUST00726,BR014,chequing,2025-10-21,active
ACC001785,CUST00807,BR015,credit,2024-02-07,active
ACC001786,CUST00182,BR001,chequing,2023-02-17,active
ACC001787,CUST00427,BR008,chequing,2025-02-16,active
ACC001788,CUST01416,BR003,chequing,2023-07-15,active
ACC001789,CUST01257,BR007,savings,2023-02-09,active
ACC001790,CUST00287,BR007,credit,2024-07-17,active
ACC001791,CUST00242,BR003,chequing,2024-08-07,active
ACC001792,CUST00403,BR010,savings,2025-06-24,active
ACC001793,CUST00663,BR011,savings,2023-10-23,active
ACC001794,CUST01703,BR011,chequing,2025-03-06,active
ACC001795,CUST00608,BR006,savings,2024-02-25,closed
ACC001796,CUST00392,BR010,chequing,2025-07-31,active
ACC001797,CUST01907,BR010,credit,2024-09-07,active
ACC001798,CUST00810,BR014,credit,2024-06-21,active
ACC001799,CUST01362,BR002,credit,2023-08-13,active
ACC001800,CUST00848,BR012,savings,2024-08-21,active
ACC001801,CUST00182,BR010,savings,2025-07-13,dormant
ACC001802,CUST00053,BR007,credit,2024-04-04,active
ACC001803,CUST00452,BR010,chequing,2023-03-09,active
ACC001804,CUST00798,BR002,chequing,2024-12-17,active
ACC001805,CUST01170,BR001,chequing,2025-04-01,active
ACC001806,CUST00506,BR010,credit,2024-07-11,active
ACC001807,CUST00070,BR013,chequing,2024-02-03,active
ACC001808,CUST00558,BR005,chequing,2025-09-02,closed
ACC001809,CUST00859,BR014,savings,2024-02-25,dormant
ACC001810,CUST00561,BR009,chequing,2024-07-30,active
ACC001811,CUST01154,BR009,credit,2024-06-27,active
ACC001812,CUST00128,BR002,savings,2025-10-07,active
ACC001813,CUST00078,BR002,savings,2023-07-06,active
ACC001814,CUST00022,BR005,credit,2023-06-20,active
ACC001815,CUST00098,BR014,savings,2023-11-27,closed
ACC001816,CUST00080,BR003,credit,2025-05-04,closed
ACC001817,CUST01897,BR002,savings,2023-03-09,active
ACC001818,CUST00149,BR015,credit,2023-03-23,active
ACC001819,CUST00296,BR002,chequing,2024-06-12,active
ACC001820,CUST01522,BR015,savings,2024-09-11,active
ACC001821,CUST01819,BR003,chequing,2024-03-05,active
ACC001822,CUST00153,BR007,chequing,2025-09-06,active
ACC001823,CUST01375,BR002,savings,2023-07-24,active
ACC001824,CUST01114,BR007,chequing,2023-06-13,active
ACC001825,CUST00985,BR002,credit,2023-06-26,active
ACC001826,CUST00238,BR004,chequing,2023-07-20,active
ACC001827,CUST00634,BR015,chequing,2023-10-05,active
ACC001828,CUST00951,BR011,chequing,2023-11-27,dormant
ACC001829,CUST01067,BR009,credit,2023-06-30,active
ACC001830,CUST00245,BR003,credit,2025-07-29,closed
ACC001831,CUST00613,BR006,chequing,2025-09-19,closed
ACC001832,CUST00154,BR013,credit,2024-03-12,dormant
ACC001833,CUST00976,BR014,credit,2025-01-24,active
ACC001834,CUST00604,BR014,savings,2024-01-20,active
ACC001835,CUST00490,BR009,chequing,2023-03-18,closed
ACC001836,CUST01023,BR005,credit,2023-08-16,active
ACC001837,CUST00777,BR002,credit,2024-08-09,active
ACC001838,CUST01314,BR003,chequing,2024-12-14,active
ACC001839,CUST00099,BR002,credit,2024-05-01,active
ACC001840,CUST00688,BR004,savings,2023-04-16,active
ACC001841,CUST01359,BR007,credit,2024-01-15,active
ACC001842,CUST00833,BR009,savings,2024-12-06,active
ACC001843,CUST00662,BR003,credit,2025-10-14,active
ACC001844,CUST01830,BR002,chequing,2023-10-12,active
ACC001845,CUST00580,BR008,credit,2023-05-14,closed
ACC001846,CUST00956,BR010,credit,2024-07-19,active
ACC001847,CUST01874,BR015,savings,2025-05-22,active
ACC001848,CUST00579,BR009,credit,2024-03-28,dormant
ACC001849,CUST00063,BR006,chequing,2024-11-28,active
ACC001850,CUST00713,BR011,savings,2024-03-02,active
ACC001851,CUST01594,BR009,savings,2023-10-26,closed
ACC001852,CUST00378,BR008,credit,2023-06-26,active
ACC001853,CUST00799,BR007,chequing,2025-01-10,active
ACC001854,CUST00054,BR005,savings,2023-01-17,active
ACC001855,CUST01359,BR001,chequing,2024-08-25,closed
ACC001856,CUST01340,BR015,savings,2023-08-16,active
ACC001857,CUST00011,BR014,savings,2025-11-08,active
ACC001858,CUST01969,BR007,chequing,2024-06-17,active
ACC001859,CUST01435,BR009,savings,2023-07-30,closed
ACC001860,CUST00008,BR011,savings,2025-04-17,active
ACC001861,CUST00121,BR011,savings,2023-07-25,active
ACC001862,CUST01099,BR003,chequing,2025-08-24,active
ACC001863,CUST00394,BR009,credit,2023-08-16,active
ACC001864,CUST01783,BR013,credit,2023-11-27,active
ACC001865,CUST00293,BR009,chequing,2024-01-06,active
ACC001866,CUST00318,BR005,chequing,2024-07-22,active
ACC001867,CUST01775,BR003,credit,2024-01-30,active
ACC001868,CUST01242,BR010,credit,2024-08-31,active
ACC001869,CUST00559,BR002,chequing,2024-07-02,active
ACC001870,CUST01644,BR002,chequing,2025-02-02,closed
ACC001871,CUST00209,BR012,chequing,2024-05-19,active
ACC001872,CUST00061,BR014,savings,2024-02-02,active
ACC001873,CUST01597,BR008,chequing,2023-12-04,active
ACC001874,CUST01087,BR010,chequing,2023-01-16,active
ACC001875,CUST00895,BR005,chequing,2025-01-06,dormant
ACC001876,CUST01140,BR001,credit,2025-08-09,active
ACC001877,CUST00060,BR003,credit,2023-02-05,closed
ACC001878,CUST00049,BR015,savings,2023-07-29,active
ACC001879,CUST01864,BR014,credit,2024-11-05,active
ACC001880,CUST00159,BR010,savings,2023-09-16,active
ACC001881,CUST01046,BR013,chequing,2024-06-21,active
ACC001882,CUST01139,BR007,savings,2024-08-12,active
ACC001883,CUST01288,BR003,credit,2023-03-16,active
ACC001884,CUST01314,BR009,credit,2024-04-02,active
ACC001885,CUST00455,BR013,savings,2025-10-16,dormant
ACC001886,CUST01146,BR011,credit,2023-02-21,active
ACC001887,CUST00466,BR008,credit,2023-08-25,active
ACC001888,CUST00200,BR004,credit,2025-06-29,active
ACC001889,CUST01880,BR015,chequing,2025-04-04,active
ACC001890,CUST00029,BR006,savings,2024-10-23,dormant
ACC001891,CUST01874,BR008,savings,2024-09-18,active
ACC001892,CUST00043,BR009,savings,2024-01-18,active
ACC001893,CUST01509,BR001,savings,2025-05-30,active
ACC001894,CUST00101,BR012,savings,2025-01-05,closed
ACC001895,CUST01065,BR010,credit,2025-05-28,active
ACC001896,CUST00137,BR012,chequing,2025-03-06,active
ACC001897,CUST00942,BR004,chequing,2025-07-15,active
ACC001898,CUST00761,BR008,chequing,2023-06-19,active
ACC001899,CUST00295,BR008,savings,2023-07-10,closed
ACC001900,CUST00857,BR011,credit,2023-05-22,active
ACC001901,CUST01841,BR009,chequing,2023-10-14,active
ACC001902,CUST01301,BR001,credit,2024-07-28,active
ACC001903,CUST01481,BR007,credit,2023-11-26,active
ACC001904,CUST01739,BR007,savings,2024-07-05,active
ACC001905,CUST01585,BR014,savings,2024-01-05,active
ACC001906,CUST01795,BR013,chequing,2025-12-24,active
ACC001907,CUST00378,BR004,credit,2023-10-16,closed
ACC001908,CUST00357,BR004,savings,2025-11-15,active
ACC001909,CUST00066,BR005,chequing,2025-07-19,active
ACC001910,CUST00631,BR002,credit,2024-11-08,active
ACC001911,CUST01930,BR014,savings,2023-08-10,active
ACC001912,CUST00693,BR006,savings,2024-07-31,active
ACC001913,CUST01198,BR015,chequing,2025-02-25,active
ACC001914,CUST01022,BR010,savings,2023-01-31,active
ACC001915,CUST00337,BR006,savings,2023-05-06,active
ACC001916,CUST01563,BR004,chequing,2023-10-23,active
ACC001917,CUST00693,BR011,credit,2024-08-19,active
ACC001918,CUST01907,BR004,chequing,2024-10-21,active
ACC001919,CUST01888,BR013,chequing,2025-12-11,active
ACC001920,CUST00095,BR005,chequing,2023-10-14,active
ACC001921,CUST00804,BR003,credit,2023-07-05,active
ACC001922,CUST00204,BR008,savings,2023-11-18,active
ACC001923,CUST01699,BR003,chequing,2024-09-10,active
ACC001924,CUST00951,BR009,chequing,2023-09-02,active
ACC001925,CUST00494,BR010,chequing,2025-04-11,active
ACC001926,CUST00430,BR008,chequing,2025-03-22,active
ACC001927,CUST00259,BR014,savings,2023-03-09,dormant
ACC001928,CUST00249,BR014,chequing,2023-11-18,active
ACC001929,CUST00619,BR009,savings,2023-01-16,active
ACC001930,CUST00093,BR007,chequing,2023-04-10,active
ACC001931,CUST00491,BR011,chequing,2024-03-09,active
ACC001932,CUST00463,BR008,credit,2025-09-24,active
ACC001933,CUST00127,BR001,chequing,2023-02-14,active
ACC001934,CUST01192,BR011,savings,2025-05-31,active
ACC001935,CUST00300,BR003,savings,2025-02-10,active
ACC001936,CUST01387,BR005,credit,2025-10-05,active
ACC001937,CUST01516,BR006,savings,2024-09-25,active
ACC001938,CUST00921,BR010,credit,2023-10-20,active
ACC001939,CUST00586,BR013,savings,2024-03-20,active
ACC001940,CUST00480,BR002,savings,2025-08-17,active
ACC001941,CUST01602,BR009,chequing,2024-08-06,active
ACC001942,CUST00594,BR008,credit,2024-08-12,active
ACC001943,CUST00910,BR001,credit,2023-08-31,active
ACC001944,CUST01936,BR013,savings,2024-02-06,active
ACC001945,CUST01433,BR015,chequing,2023-06-14,active
ACC001946,CUST01995,BR008,savings,2025-05-11,active
ACC001947,CUST00697,BR001,savings,2023-12-29,active
ACC001948,CUST01328,BR015,savings,2023-05-18,active
ACC001949,CUST01606,BR010,chequing,2023-06-27,active
ACC001950,CUST01328,BR006,savings,2023-04-23,active
ACC001951,CUST00152,BR013,credit,2023-05-03,active
ACC001952,CUST00504,BR002,credit,2023-08-22,active
ACC001953,CUST01283,BR009,credit,2025-06-23,active
ACC001954,CUST01289,BR014,savings,2025-05-25,active
ACC001955,CUST00504,BR003,chequing,2024-02-11,active
ACC001956,CUST00253,BR009,savings,2023-11-15,active
