transaction_id,account_id,branch_id,product_id,txn_date,amount,transaction_type,channel,is_fraud_flag
TXN00054530,ACC002565,BR014,PRD006,2023-05-29,307.09,transfer,branch,False
TXN00054531,ACC001564,BR010,PRD006,2025-05-29,79.08,deposit,atm,False
TXN00054532,ACC001507,BR007,PRD005,2023-12-30,161.93,withdrawal,online,False
TXN00054533,ACC001142,BR011,PRD007,2023-11-27,347.86,payment,branch,False
TXN00054534,ACC000794,BR004,PRD007,2023-07-26,206.88,payment,branch,False
TXN00054535,ACC000935,BR011,PRD002,2024-02-15,12.18,withdrawal,branch,False
TXN00054536,ACC001606,BR002,PRD007,2024-02-29,106.2,payment,branch,False
TXN00054537,ACC000736,BR005,PRD001,2023-08-04,12.58,payment,branch,False
TXN00054538,ACC002157,BR011,PRD003,2024-12-17,117.31,payment,branch,False
TXN00054539,ACC000218,BR009,PRD003,2024-12-01,44.56,transfer,online,False
TXN00054540,ACC000045,BR006,PRD001,2023-03-12,0.24,payment,atm,False
TXN00054541,ACC002745,BR008,PRD003,2025-06-12,301.94,withdrawal,atm,False
TXN00054542,ACC000681,BR015,PRD007,2024-11-03,627.52,withdrawal,online,False
TXN00054543,ACC002394,BR002,PRD005,2025-10-28,-599.03,deposit,online,False
TXN00054544,ACC001685,BR015,PRD007,2023-12-24,63.99,transfer,branch,False
TXN00054545,ACC003182,BR009,PRD002,2024-03-21,317.66,payment,mobile,False
TXN00054546,ACC002479,BR008,PRD003,2025-08-21,-204.41,withdrawal,online,False
TXN00054547,ACC000328,BR013,PRD006,2023-09-27,289.77,deposit,atm,False
TXN00054548,ACC000899,BR013,PRD003,2024-11-20,337.02,withdrawal,online,False
TXN00054549,ACC000910,BR009,PRD004,2023-10-15,706.69,transfer,online,False
TXN00054550,ACC000848,BR015,PRD005,2025-07-09,29.62,withdrawal,online,False
TXN00054551,ACC001556,BR005,PRD006,2024-10-16,264.34,transfer,online,False
TXN00054552,ACC001163,BR012,PRD002,2024-04-22,238.47,deposit,branch,False
TXN00054553,ACC001818,BR008,PRD003,2025-11-09,61.08,withdrawal,mobile,False
TXN00054554,ACC001715,BR012,PRD008,2024-03-15,-89.74,deposit,mobile,False
TXN00054555,ACC001277,BR007,PRD007,2025-11-16,35.01,transfer,mobile,False
TXN00054556,ACC002563,BR001,PRD001,2025-04-12,-440.1,deposit,mobile,False
TXN00054557,ACC002073,BR008,PRD004,2024-08-09,380.65,transfer,atm,False
TXN00054558,ACC002684,BR008,PRD005,2024-08-04,171.36,deposit,online,False
TXN00054559,ACC002720,BR004,PRD006,2024-12-20,129.0,withdrawal,atm,False
TXN00054560,ACC002285,BR003,PRD007,2023-03-19,-47.72,deposit,atm,False
TXN00054561,ACC000111,BR012,PRD003,2025-02-25,280.58,withdrawal,branch,False
TXN00054562,ACC001552,BR010,PRD002,2025-12-15,1.48,withdrawal,branch,False
TXN00054563,ACC001668,BR002,PRD004,2023-09-29,111.84,transfer,online,False
TXN00054564,ACC003165,BR005,PRD005,2024-07-17,-354.61,deposit,mobile,False
TXN00054565,ACC001972,BR007,PRD005,2023-01-07,173.45,withdrawal,branch,False
TXN00054566,ACC001227,BR004,PRD002,2023-10-18,-181.48,payment,online,False
TXN00054567,ACC002304,BR001,PRD002,2024-01-23,13.2,withdrawal,online,False
TXN00054568,ACC002837,BR010,PRD006,2025-12-19,60.81,deposit,atm,False
TXN00054569,ACC002593,BR012,PRD007,2024-05-07,201.68,transfer,mobile,False
TXN00054570,ACC000036,BR004,PRD006,2023-09-09,9.16,withdrawal,branch,False
TXN00054571,ACC000275,BR011,PRD004,2024-12-19,72.34,withdrawal,mobile,False
TXN00054572,ACC002177,BR006,PRD005,2023-07-25,78.64,transfer,mobile,False
TXN00054573,ACC000507,BR002,PRD006,2025-03-07,124.31,deposit,online,False
TXN00054574,ACC001964,BR013,PRD008,2023-03-26,-81.0,payment,mobile,False
TXN00054575,ACC001175,BR012,PRD007,2023-01-24,108.96,transfer,branch,False
TXN00054576,ACC002328,BR006,PRD006,2024-08-04,142.53,transfer,online,False
TXN00054577,ACC001407,BR008,PRD001,2024-01-31,24.73,withdrawal,mobile,False
TXN00054578,ACC001079,BR009,PRD007,2024-10-09,-35.83,transfer,atm,False
TXN00054579,ACC000457,BR013,PRD001,2023-09-08,321.63,transfer,branch,False
TXN00054580,ACC002833,BR006,PRD008,2024-03-22,110.84,deposit,online,False
TXN00054581,ACC000976,BR007,PRD008,2025-07-31,78.97,withdrawal,branch,False
TXN00054582,ACC000603,BR010,PRD005,2025-05-31,102.41,payment,online,False
TXN00054583,ACC002323,BR015,PRD003,2023-10-27,34.59,transfer,branch,False
TXN00054584,ACC002879,BR013,PRD005,2024-03-02,49.36,transfer,branch,False
TXN00054585,ACC001006,BR013,PRD008,2025-09-07,-130.44,withdrawal,branch,False
TXN00054586,ACC002394,BR001,PRD005,2024-09-20,80.03,payment,atm,False
TXN00054587,ACC001549,BR005,PRD007,2025-03-12,-116.14,deposit,online,False
TXN00054588,ACC000167,BR003,PRD006,2025-08-09,29.19,deposit,atm,False
TXN00054589,ACC000957,BR006,PRD005,2024-08-16,-30.63,deposit,atm,False
TXN00054590,ACC002456,BR011,PRD003,2023-02-18,87.19,withdrawal,atm,False
TXN00054591,ACC001824,BR004,PRD001,2024-11-08,-85.72,transfer,branch,False
TXN00054592,ACC003168,BR015,PRD004,2025-02-25,-386.72,deposit,online,False
TXN00054593,ACC001520,BR007,PRD008,2023-07-09,6.12,transfer,online,False
TXN00054594,ACC001070,BR015,PRD004,2023-05-21,-889.45,payment,mobile,False
TXN00054595,ACC001034,BR012,PRD006,2024-10-22,564.39,payment,atm,False
TXN00054596,ACC002657,BR010,PRD003,2023-10-30,-140.66,payment,mobile,False
TXN00054597,ACC002506,BR008,PRD003,2025-01-22,228.34,withdrawal,atm,False
TXN00054598,ACC002049,BR007,PRD001,2024-03-19,492.71,withdrawal,branch,False
TXN00054599,ACC002237,BR015,PRD006,2023-01-26,52.07,deposit,online,False
TXN00054600,ACC003060,BR015,PRD003,2023-03-13,68.27,payment,atm,False
TXN00054601,ACC002652,BR013,PRD005,2023-05-13,21.16,withdrawal,branch,False
TXN00054602,ACC000704,BR003,PRD002,2025-05-07,-149.36,deposit,online,False
TXN00054603,ACC000371,BR006,PRD008,2023-01-20,31.27,deposit,atm,False
TXN00054604,ACC001512,BR004,PRD006,2025-08-19,480.92,transfer,atm,False
TXN00054605,ACC000301,BR013,PRD003,2024-05-08,-101.68,withdrawal,branch,False
TXN00054606,ACC001483,BR012,PRD007,2024-04-10,453.93,deposit,atm,False
TXN00054607,ACC000732,BR015,PRD001,2024-07-24,-41.32,payment,mobile,False
TXN00054608,ACC000313,BR015,PRD002,2023-08-29,-213.17,transfer,online,False
TXN00054609,ACC003077,BR012,PRD001,2023-01-15,-187.73,deposit,mobile,False
TXN00054610,ACC002612,BR009,PRD008,2024-10-29,91.85,deposit,mobile,False
TXN00054611,ACC000010,BR008,PRD005,2024-05-20,-411.51,payment,branch,False
TXN00054612,ACC000750,BR012,PRD005,2024-03-25,102.7,withdrawal,branch,False
TXN00054613,ACC000090,BR001,PRD008,2023-10-15,-39.81,payment,online,False
TXN00054614,ACC001002,BR010,PRD008,2025-05-16,678.89,transfer,atm,False
TXN00054615,ACC002447,BR010,PRD004,2023-08-29,104.84,transfer,online,False
TXN00054616,ACC002689,BR015,PRD007,2023-03-17,-41.99,transfer,online,False
TXN00054617,ACC000436,BR012,PRD005,2023-02-21,-81.36,transfer,online,False
TXN00054618,ACC000244,BR014,PRD002,2024-07-01,-171.12,withdrawal,online,False
TXN00054619,ACC003001,BR013,PRD008,2024-05-01,129.15,withdrawal,online,False
TXN00054620,ACC002250,BR015,PRD001,2024-04-15,181.47,withdrawal,branch,False
TXN00054621,ACC000536,BR014,PRD001,2023-08-12,-195.17,payment,atm,False
TXN00054622,ACC001092,BR002,PRD003,2023-12-23,23.7,transfer,branch,False
TXN00054623,ACC001437,BR010,PRD004,2024-12-28,-68.07,transfer,mobile,False
TXN00054624,ACC001008,BR009,PRD007,2023-01-08,-248.6,payment,online,False
TXN00054625,ACC001682,BR014,PRD002,2025-01-27,189.16,deposit,mobile,False
TXN00054626,ACC001660,BR012,PRD008,2024-12-08,16.65,transfer,mobile,False
TXN00054627,ACC002509,BR014,PRD008,2025-04-05,68.14,transfer,branch,False
TXN00054628,ACC001331,BR011,PRD006,2025-04-11,482.1,transfer,online,False
TXN00054629,ACC002486,BR007,PRD001,2025-09-06,356.51,withdrawal,online,False
TXN00054630,ACC000347,BR003,PRD001,2024-12-30,199.91,deposit,branch,False
TXN00054631,ACC000809,BR001,PRD006,2023-12-15,13.62,payment,branch,False
TXN00054632,ACC003135,BR012,PRD005,2024-07-21,168.14,payment,atm,False
TXN00054633,ACC000521,BR011,PRD006,2025-12-08,2.21,withdrawal,online,False
TXN00054634,ACC000536,BR004,PRD008,2025-04-03,194.78,transfer,atm,False
TXN00054635,ACC000813,BR011,PRD002,2023-07-07,236.49,payment,atm,False
TXN00054636,ACC001169,BR001,PRD008,2023-03-03,-123.78,payment,online,False
TXN00054637,ACC001736,BR001,PRD003,2023-12-04,0.69,deposit,online,False
TXN00054638,ACC002634,BR013,PRD006,2024-01-11,197.72,deposit,branch,False
TXN00054639,ACC002012,BR002,PRD001,2023-09-13,308.4,transfer,online,False
TXN00054640,ACC002919,BR015,PRD004,2024-07-20,-158.68,deposit,branch,False
TXN00054641,ACC001980,BR008,PRD007,2024-08-28,222.32,payment,online,False
TXN00054642,ACC001832,BR007,PRD002,2024-10-08,17.04,withdrawal,branch,False
TXN00054643,ACC001638,BR004,PRD006,2025-01-27,226.15,payment,online,False
TXN00054644,ACC002794,BR002,PRD003,2025-03-06,-171.44,withdrawal,online,False
TXN00054645,ACC002350,BR005,PRD006,2025-06-30,-72.36,payment,online,False
TXN00054646,ACC002335,BR014,PRD008,2025-07-28,208.12,deposit,atm,False
TXN00054647,ACC001742,BR011,PRD003,2024-03-31,186.71,withdrawal,online,False
TXN00054648,ACC001677,BR012,PRD007,2025-06-23,164.69,payment,branch,False
TXN00054649,ACC003035,BR012,PRD003,2024-08-25,-36.37,payment,atm,False
TXN00054650,ACC000988,BR014,PRD006,2023-07-14,63.23,transfer,branch,False
TXN00054651,ACC000856,BR011,PRD002,2024-06-26,855.72,withdrawal,online,False
TXN00054652,ACC000437,BR007,PRD006,2025-10-31,102.17,deposit,online,False
TXN00054653,ACC002636,BR011,PRD005,2024-08-12,11.03,deposit,atm,False
TXN00054654,ACC000376,BR009,PRD004,2025-05-05,412.68,deposit,online,False
TXN00054655,ACC000100,BR013,PRD008,2024-07-19,34.18,payment,atm,False
TXN00054656,ACC000500,BR006,PRD005,2023-11-13,93.01,transfer,online,False
TXN00054657,ACC002523,BR015,PRD001,2023-04-02,-58.63,withdrawal,atm,False
TXN00054658,ACC002302,BR005,PRD008,2023-12-15,-597.74,payment,online,False
TXN00054659,ACC000296,BR012,PRD007,2023-06-17,-85.5,payment,mobile,False
TXN00054660,ACC001130,BR009,PRD004,2024-05-19,222.02,deposit,branch,False
TXN00054661,ACC000740,BR015,PRD004,2024-02-02,164.21,payment,mobile,False
TXN00054662,ACC003128,BR015,PRD006,2025-11-04,7.91,payment,mobile,False
TXN00054663,ACC002739,BR002,PRD006,2023-05-14,87.3,deposit,branch,False
TXN00054664,ACC000986,BR001,PRD002,2024-06-24,88.98,withdrawal,online,False
TXN00054665,ACC001122,BR010,PRD007,2025-12-25,825.96,deposit,atm,False
TXN00054666,ACC002363,BR008,PRD001,2023-06-28,300.77,payment,branch,False
TXN00054667,ACC002902,BR003,PRD007,2025-11-04,349.65,transfer,branch,False
TXN00054668,ACC000021,BR012,PRD003,2024-12-06,67.71,withdrawal,atm,False
TXN00054669,ACC002399,BR007,PRD004,2025-01-12,71.83,transfer,branch,False
TXN00054670,ACC000506,BR004,PRD004,2024-12-01,-130.47,withdrawal,branch,False
TXN00054671,ACC001444,BR009,PRD002,2024-04-21,179.46,payment,atm,False
TXN00054672,ACC000313,BR012,PRD008,2025-07-06,234.55,deposit,atm,False
TXN00054673,ACC000300,BR009,PRD004,2024-06-26,-309.47,transfer,online,False
TXN00054674,ACC002156,BR014,PRD004,2023-02-08,371.73,withdrawal,mobile,False
TXN00054675,ACC002661,BR006,PRD006,2023-08-15,4.49,payment,online,False
TXN00054676,ACC001901,BR008,PRD004,2024-10-19,-286.22,withdrawal,mobile,False
TXN00054677,ACC002741,BR001,PRD001,2023-10-03,-169.88,withdrawal,mobile,False
TXN00054678,ACC002588,BR002,PRD004,2023-08-29,136.7,transfer,mobile,False
TXN00054679,ACC001806,BR014,PRD004,2024-10-29,-178.22,withdrawal,online,False
TXN00054680,ACC001742,BR005,PRD002,2023-05-16,384.58,deposit,mobile,False
TXN00054681,ACC001876,BR012,PRD002,2023-10-28,-141.86,deposit,mobile,False
TXN00054682,ACC002036,BR009,PRD007,2023-08-24,31.85,transfer,branch,False
TXN00054683,ACC002481,BR009,PRD002,2024-06-16,103.33,deposit,online,False
TXN00054684,ACC001552,BR007,PRD007,2025-04-25,-464.96,withdrawal,atm,False
TXN00054685,ACC001879,BR008,PRD003,2024-06-29,-303.23,transfer,online,False
TXN00054686,ACC001699,BR002,PRD005,2025-11-14,-40.85,withdrawal,online,False
TXN00054687,ACC000005,BR014,PRD006,2024-11-07,225.41,transfer,online,False
TXN00054688,ACC002868,BR009,PRD003,2023-03-12,53.28,payment,online,False
TXN00054689,ACC002902,BR001,PRD003,2025-01-08,-77.14,withdrawal,branch,False
TXN00054690,ACC002680,BR011,PRD003,2025-01-02,-113.91,transfer,branch,False
TXN00054691,ACC002671,BR006,PRD002,2023-04-14,104.65,transfer,mobile,False
TXN00054692,ACC002154,BR006,PRD002,2023-12-16,5.35,transfer,mobile,False
TXN00054693,ACC000464,BR001,PRD002,2023-09-03,267.71,deposit,online,False
TXN00054694,ACC002520,BR013,PRD005,2024-03-22,337.2,withdrawal,branch,False
TXN00054695,ACC001729,BR005,PRD002,2025-09-05,136.27,transfer,mobile,False
TXN00054696,ACC003124,BR015,PRD007,2023-11-06,-34.18,deposit,mobile,False
TXN00054697,ACC001135,BR001,PRD005,2024-12-27,-51.29,deposit,atm,False
TXN00054698,ACC000223,BR015,PRD003,2024-04-17,24.31,withdrawal,branch,False
TXN00054699,ACC000002,BR002,PRD003,2025-02-24,33.43,transfer,branch,False
TXN00054700,ACC002295,BR007,PRD007,2024-05-11,-376.32,transfer,atm,False
TXN00054701,ACC002934,BR009,PRD002,2023-02-19,117.76,payment,atm,False
TXN00054702,ACC002125,BR004,PRD007,2024-12-14,21.18,payment,branch,False
TXN00054703,ACC000194,BR010,PRD002,2023-05-12,52.93,transfer,online,False
TXN00054704,ACC002437,BR010,PRD002,2024-03-31,537.45,deposit,mobile,False
TXN00054705,ACC001046,BR015,PRD008,2023-01-10,128.13,deposit,atm,False
TXN00054706,ACC002655,BR009,PRD001,2024-04-27,130.48,payment,branch,False
TXN00054707,ACC002456,BR013,PRD004,2024-12-31,134.24,deposit,mobile,False
TXN00054708,ACC002472,BR008,PRD007,2023-05-16,21.3,deposit,atm,False
TXN00054709,ACC002472,BR003,PRD001,2023-01-15,633.07,withdrawal,mobile,False
TXN00054710,ACC002325,BR005,PRD004,2024-12-20,-15.89,deposit,online,False
TXN00054711,ACC002894,BR009,PRD003,2025-08-10,216.74,withdrawal,online,False
TXN00054712,ACC001330,BR008,PRD001,2025-12-01,10.71,payment,branch,False
TXN00054713,ACC002867,BR014,PRD004,2023-06-19,105.53,transfer,atm,False
TXN00054714,ACC000696,BR014,PRD006,2025-02-04,413.89,transfer,branch,False
TXN00054715,ACC001387,BR008,PRD003,2023-10-26,-263.33,transfer,mobile,False
TXN00054716,ACC002263,BR010,PRD005,2023-09-27,-73.35,deposit,online,False
TXN00054717,ACC002955,BR011,PRD008,2024-08-01,144.27,withdrawal,atm,False
TXN00054718,ACC000937,BR006,PRD005,2023-09-26,32.52,withdrawal,online,False
TXN00054719,ACC000016,BR014,PRD002,2023-01-10,562.73,withdrawal,atm,False
TXN00054720,ACC001368,BR013,PRD003,2024-11-19,-222.0,payment,atm,False
TXN00054721,ACC000194,BR011,PRD006,2024-08-21,-84.4,deposit,atm,False
TXN00054722,ACC000745,BR005,PRD005,2023-07-14,68.87,payment,atm,False
TXN00054723,ACC000578,BR005,PRD003,2023-01-04,49.08,payment,atm,False
TXN00054724,ACC002113,BR008,PRD002,2024-02-13,277.96,payment,atm,False
TXN00054725,ACC001418,BR001,PRD003,2023-09-22,102.64,withdrawal,mobile,False
TXN00054726,ACC000195,BR002,PRD001,2023-07-26,72.14,deposit,online,False
TXN00054727,ACC001190,BR004,PRD001,2024-03-06,424.12,transfer,mobile,False
TXN00054728,ACC001431,BR012,PRD004,2023-02-13,29.3,deposit,mobile,False
TXN00054729,ACC001561,BR002,PRD004,2024-07-14,55.13,deposit,mobile,False
TXN00054730,ACC000250,BR010,PRD007,2025-02-13,76.1,deposit,atm,False
TXN00054731,ACC001669,BR007,PRD002,2025-04-04,54.16,transfer,online,False
TXN00054732,ACC001078,BR008,PRD008,2023-12-31,158.48,transfer,online,False
TXN00054733,ACC002474,BR005,PRD003,2024-08-05,165.4,deposit,branch,False
TXN00054734,ACC002377,BR009,PRD003,2025-03-19,10.13,transfer,mobile,False
TXN00054735,ACC000359,BR008,PRD002,2023-03-09,28.1,deposit,mobile,False
TXN00054736,ACC002699,BR009,PRD008,2025-03-19,39.84,transfer,online,False
TXN00054737,ACC001064,BR001,PRD007,2025-09-02,13.13,payment,branch,False
TXN00054738,ACC000347,BR008,PRD004,2024-06-27,23.99,deposit,mobile,False
TXN00054739,ACC003166,BR002,PRD003,2025-10-23,49.32,withdrawal,mobile,False
TXN00054740,ACC002716,BR014,PRD002,2024-05-05,-76.33,withdrawal,atm,False
TXN00054741,ACC002404,BR002,PRD005,2025-05-13,282.04,withdrawal,online,False
TXN00054742,ACC002997,BR015,PRD008,2023-04-30,-44.24,deposit,branch,False
TXN00054743,ACC001509,BR013,PRD001,2024-06-11,199.57,deposit,online,False
TXN00054744,ACC000682,BR001,PRD004,2025-05-05,10.73,withdrawal,branch,False
TXN00054745,ACC002742,BR011,PRD002,2023-08-02,-193.26,deposit,branch,False
TXN00054746,ACC001789,BR013,PRD008,2025-12-18,285.01,payment,atm,False
TXN00054747,ACC002678,BR012,PRD007,2025-08-31,167.11,deposit,atm,False
TXN00054748,ACC000877,BR013,PRD007,2025-04-01,40.48,transfer,atm,False
TXN00054749,ACC001825,BR010,PRD008,2025-04-09,-72.2,deposit,atm,False
TXN00054750,ACC002609,BR013,PRD003,2023-07-19,294.42,payment,atm,False
TXN00054751,ACC001874,BR009,PRD005,2023-07-26,101.81,payment,online,False
TXN00054752,ACC003147,BR012,PRD004,2023-03-30,53.04,transfer,atm,False
TXN00054753,ACC000920,BR010,PRD008,2025-04-12,485.72,transfer,online,False
TXN00054754,ACC001148,BR012,PRD001,2024-10-08,-182.58,withdrawal,branch,False
TXN00054755,ACC001114,BR002,PRD001,2024-01-07,294.92,transfer,branch,False
TXN00054756,ACC001135,BR003,PRD007,2024-05-04,4.47,withdrawal,mobile,False
TXN00054757,ACC001203,BR005,PRD004,2023-02-11,74.61,withdrawal,online,False
TXN00054758,ACC000068,BR004,PRD003,2025-04-01,110.55,transfer,online,False
TXN00054759,ACC000422,BR008,PRD002,2023-02-06,159.36,deposit,mobile,False
TXN00054760,ACC002588,BR006,PRD002,2025-08-12,37.92,payment,atm,False
TXN00054761,ACC001725,BR004,PRD005,2024-05-06,-124.03,deposit,atm,False
TXN00054762,ACC000539,BR004,PRD001,2024-01-13,208.29,deposit,mobile,False
TXN00054763,ACC002417,BR011,PRD006,2024-04-11,-76.4,payment,atm,False
TXN00054764,ACC003172,BR004,PRD007,2024-03-16,211.65,deposit,atm,False
TXN00054765,ACC000435,BR011,PRD008,2025-07-01,88.87,withdrawal,mobile,False
TXN00054766,ACC000276,BR011,PRD008,2023-04-06,114.1,withdrawal,mobile,False
TXN00054767,ACC003114,BR012,PRD002,2023-11-20,25.96,withdrawal,online,False
TXN00054768,ACC001674,BR011,PRD008,2025-03-06,189.62,deposit,mobile,False
TXN00054769,ACC001564,BR009,PRD004,2023-01-15,45.71,deposit,branch,False
TXN00054770,ACC001651,BR001,PRD007,2023-08-12,317.74,payment,atm,False
TXN00054771,ACC000063,BR004,PRD004,2025-03-19,145.11,transfer,mobile,False
TXN00054772,ACC001187,BR006,PRD003,2023-04-20,-147.88,withdrawal,online,False
TXN00054773,ACC002466,BR011,PRD008,2024-06-09,438.45,deposit,atm,False
TXN00054774,ACC001343,BR001,PRD007,2025-10-17,32.98,deposit,mobile,False
TXN00054775,ACC003101,BR007,PRD002,2025-10-01,135.99,withdrawal,branch,False
TXN00054776,ACC000606,BR011,PRD003,2023-12-19,86.69,payment,atm,False
TXN00054777,ACC002853,BR014,PRD002,2023-12-20,610.37,deposit,mobile,False
TXN00054778,ACC001917,BR009,PRD006,2023-01-15,-283.26,withdrawal,branch,False
TXN00054779,ACC002820,BR009,PRD004,2024-07-06,255.02,transfer,online,False
TXN00054780,ACC003136,BR006,PRD007,2024-09-17,41.1,deposit,atm,False
TXN00054781,ACC000264,BR013,PRD002,2024-03-15,48.77,deposit,branch,False
TXN00054782,ACC000016,BR011,PRD008,2025-06-29,5.33,payment,atm,False
TXN00054783,ACC001289,BR013,PRD002,2024-11-04,-183.17,payment,mobile,False
TXN00054784,ACC001253,BR011,PRD003,2024-12-04,83.41,transfer,online,False
TXN00054785,ACC002130,BR009,PRD005,2024-05-08,67.32,deposit,branch,False
TXN00054786,ACC000427,BR007,PRD008,2025-10-03,182.42,deposit,atm,False
TXN00054787,ACC002275,BR013,PRD003,2025-01-30,317.57,deposit,mobile,False
TXN00054788,ACC001885,BR007,PRD001,2024-08-15,25.7,payment,atm,False
TXN00054789,ACC001977,BR007,PRD003,2023-10-22,451.64,transfer,branch,False
TXN00054790,ACC001078,BR015,PRD007,2023-10-03,6.28,payment,online,False
TXN00054791,ACC001513,BR010,PRD006,2024-12-05,17.99,transfer,branch,False
TXN00054792,ACC002733,BR008,PRD003,2023-09-26,327.77,withdrawal,branch,False
TXN00054793,ACC001712,BR001,PRD006,2025-11-08,122.16,payment,online,False
TXN00054794,ACC001620,BR011,PRD007,2024-01-01,-504.19,withdrawal,online,False
TXN00054795,ACC003176,BR014,PRD001,2025-05-19,111.47,withdrawal,atm,False
TXN00054796,ACC001937,BR006,PRD008,2024-01-26,468.96,deposit,atm,False
TXN00054797,ACC002472,BR013,PRD007,2023-05-24,49.31,payment,online,False
TXN00054798,ACC001915,BR011,PRD006,2025-07-09,172.49,payment,mobile,False
TXN00054799,ACC000153,BR006,PRD002,2024-02-27,935.5,deposit,atm,False
TXN00054800,ACC002696,BR010,PRD003,2025-10-16,84.91,payment,branch,False
TXN00054801,ACC002027,BR005,PRD005,2024-02-11,0.26,transfer,mobile,False
TXN00054802,ACC001423,BR001,PRD004,2024-01-19,-11.92,payment,branch,False
TXN00054803,ACC002483,BR004,PRD007,2024-06-21,-352.7,withdrawal,branch,False
TXN00054804,ACC002840,BR014,PRD005,2025-07-10,-121.87,transfer,branch,False
TXN00054805,ACC000056,BR003,PRD002,2024-06-03,138.5,transfer,mobile,False
TXN00054806,ACC000989,BR002,PRD007,2025-04-21,-289.18,withdrawal,mobile,False
TXN00054807,ACC000591,BR005,PRD003,2024-06-17,300.43,deposit,atm,False
TXN00054808,ACC001148,BR001,PRD006,2023-02-08,116.82,payment,atm,False
TXN00054809,ACC001973,BR014,PRD005,2024-09-18,-351.42,payment,atm,False
TXN00054810,ACC001046,BR003,PRD002,2024-06-28,113.74,payment,atm,False
TXN00054811,ACC001041,BR015,PRD007,2024-12-11,202.32,transfer,branch,False
TXN00054812,ACC000322,BR002,PRD005,2024-08-15,6.11,withdrawal,online,False
TXN00054813,ACC000133,BR010,PRD004,2025-09-21,26.73,withdrawal,atm,False
TXN00054814,ACC002375,BR006,PRD003,2024-07-26,343.19,payment,online,False
TXN00054815,ACC001030,BR005,PRD003,2023-04-28,-67.61,withdrawal,branch,False
TXN00054816,ACC002837,BR006,PRD005,2024-09-18,-73.36,transfer,branch,False
TXN00054817,ACC001684,BR004,PRD001,2025-09-07,195.78,deposit,online,False
TXN00054818,ACC002864,BR005,PRD003,2024-10-25,161.61,withdrawal,branch,False
TXN00054819,ACC001394,BR015,PRD003,2025-05-17,15.44,transfer,branch,False
TXN00054820,ACC000678,BR009,PRD004,2024-03-12,261.26,payment,mobile,False
TXN00054821,ACC002374,BR006,PRD008,2025-11-13,172.85,transfer,mobile,False
TXN00054822,ACC001169,BR012,PRD008,2025-01-18,348.0,payment,branch,False
TXN00054823,ACC002870,BR010,PRD007,2025-06-27,138.02,deposit,atm,False
TXN00054824,ACC000833,BR015,PRD007,2025-05-19,-96.3,transfer,branch,False
TXN00054825,ACC003185,BR012,PRD006,2023-01-23,83.55,withdrawal,mobile,False
TXN00054826,ACC002476,BR011,PRD003,2024-02-15,0.8,transfer,branch,False
TXN00054827,ACC000800,BR014,PRD001,2025-06-23,7.31,withdrawal,atm,False
TXN00054828,ACC003127,BR011,PRD002,2025-02-06,25.32,deposit,branch,False
TXN00054829,ACC000014,BR007,PRD001,2023-08-17,477.48,withdrawal,online,False
TXN00054830,ACC000904,BR006,PRD005,2023-04-03,-382.63,deposit,online,False
TXN00054831,ACC003027,BR015,PRD003,2024-11-11,-123.76,payment,mobile,False
TXN00054832,ACC000694,BR011,PRD008,2023-03-09,35.76,transfer,branch,False
TXN00054833,ACC000972,BR013,PRD008,2025-03-15,28.43,deposit,online,False
TXN00054834,ACC000321,BR012,PRD003,2025-07-11,53.26,payment,online,False
TXN00054835,ACC001245,BR012,PRD004,2024-10-20,430.89,withdrawal,mobile,False
TXN00054836,ACC000453,BR005,PRD004,2024-12-11,-132.67,deposit,atm,False
TXN00054837,ACC000791,BR010,PRD004,2025-01-22,-293.37,payment,branch,False
TXN00054838,ACC001354,BR013,PRD001,2025-12-16,127.21,payment,online,False
TXN00054839,ACC000264,BR001,PRD001,2025-05-26,169.23,deposit,branch,False
TXN00054840,ACC001009,BR003,PRD005,2025-02-24,169.54,deposit,atm,False
TXN00054841,ACC003160,BR012,PRD005,2025-12-26,5.73,withdrawal,atm,False
TXN00054842,ACC001236,BR005,PRD004,2025-10-20,106.07,payment,branch,False
TXN00054843,ACC001346,BR010,PRD001,2023-04-26,-359.18,transfer,online,False
TXN00054844,ACC002694,BR006,PRD003,2023-12-08,120.88,payment,atm,False
TXN00054845,ACC001436,BR013,PRD003,2023-03-22,102.87,deposit,mobile,False
TXN00054846,ACC000780,BR006,PRD005,2024-11-10,-134.59,payment,branch,False
TXN00054847,ACC001892,BR001,PRD001,2024-04-22,86.27,transfer,mobile,False
TXN00054848,ACC000564,BR012,PRD006,2023-02-12,130.4,transfer,branch,False
TXN00054849,ACC000694,BR007,PRD005,2023-08-03,26.18,transfer,mobile,False
TXN00054850,ACC000090,BR006,PRD002,2023-07-03,-619.26,transfer,online,False
TXN00054851,ACC000167,BR010,PRD002,2024-12-28,-6.25,payment,mobile,False
TXN00054852,ACC001861,BR013,PRD001,2025-12-25,118.82,withdrawal,branch,False
TXN00054853,ACC003005,BR012,PRD001,2024-09-20,42.43,withdrawal,mobile,False
TXN00054854,ACC002300,BR008,PRD004,2025-09-19,10.82,payment,mobile,False
TXN00054855,ACC002543,BR011,PRD005,2024-10-13,-189.85,payment,online,False
TXN00054856,ACC002108,BR014,PRD003,2025-11-08,758.14,deposit,branch,False
TXN00054857,ACC002676,BR010,PRD008,2023-05-12,249.25,transfer,online,False
