application_id,customer_id,branch_id,product_id,app_date,loan_amount,approved,defaulted,interest_rate
LOAN000996,CUST00120,BR008,PRD008,2023-03-11,367400.78,True,False,7.45
LOAN000997,CUST01556,BR013,PRD008,2024-11-09,431947.69,True,False,4.5
LOAN000998,CUST01447,BR005,PRD005,2023-05-04,146697.04,True,False,5.57
LOAN000999,CUST00337,BR007,PRD007,2025-02-15,448293.64,True,False,6.15
LOAN001000,CUST01138,BR010,PRD005,2024-07-29,175791.18,False,False,11.13
LOAN001001,CUST01950,BR006,PRD006,2023-04-21,418623.65,True,False,11.94
LOAN001002,CUST01661,BR007,PRD008,2024-12-26,252059.28,True,True,9.47
LOAN001003,CUST00021,BR007,PRD006,2024-05-02,158428.93,True,False,8.96
LOAN001004,CUST00527,BR012,PRD007,2024-07-30,137631.13,True,False,10.21
LOAN001005,CUST01709,BR015,PRD007,2023-08-26,139630.13,True,False,11.41
LOAN001006,CUST00935,BR013,PRD006,2024-05-27,66280.78,True,False,8.65
LOAN001007,CUST00404,BR013,PRD005,2024-06-14,235262.62,True,False,5.87
LOAN001008,CUST01906,BR002,PRD007,2024-06-20,14544.94,True,False,4.84
LOAN001009,CUST01591,BR008,PRD007,2023-06-20,435642.12,True,False,11.97
LOAN001010,CUST00416,BR012,PRD007,2024-01-12,55446.72,True,False,6.87
LOAN001011,CUST01894,BR006,PRD008,2023-05-20,210376.73,True,False,7.8
LOAN001012,CUST00850,BR006,PRD008,2024-08-30,135871.28,True,False,11.72
LOAN001013,CUST00035,BR008,PRD008,2023-03-01,409003.79,True,False,3.67
LOAN001014,CUST01744,BR004,PRD005,2024-12-22,293200.62,True,True,4.17
LOAN001015,CUST01843,BR014,PRD008,2023-07-11,269678.95,True,False,11.3
LOAN001016,CUST01545,BR014,PRD005,2025-07-23,292989.87,True,False,7.72
LOAN001017,CUST00745,BR001,PRD005,2023-02-02,431137.29,True,False,10.22
LOAN001018,CUST01003,BR002,PRD006,2023-12-05,113690.6,True,False,6.98
LOAN001019,CUST00456,BR007,PRD005,2025-01-22,342424.15,True,False,3.67
LOAN001020,CUST01968,BR012,PRD006,2025-01-17,30655.56,False,False,11.23
LOAN001021,CUST00638,BR001,PRD007,2025-05-09,21239.8,True,False,9.61
LOAN001022,CUST00922,BR001,PRD006,2023-11-03,144869.87,True,False,10.93
LOAN001023,CUST00063,BR013,PRD005,2025-06-09,381611.04,False,False,12.08
LOAN001024,CUST01655,BR002,PRD007,2025-11-10,44806.2,True,False,7.31
LOAN001025,CUST01678,BR011,PRD007,2024-02-02,259133.45,True,False,11.74
LOAN001026,CUST00616,BR014,PRD006,2025-10-07,121398.34,True,False,4.14
LOAN001027,CUST00140,BR012,PRD005,2024-11-04,92390.55,True,False,7.96
LOAN001028,CUST01515,BR015,PRD006,2023-06-26,307110.85,True,False,9.72
LOAN001029,CUST00521,BR012,PRD008,2023-06-27,35449.16,True,False,10.35
LOAN001030,CUST00673,BR008,PRD005,2023-11-06,297787.25,False,False,7.17
LOAN001031,CUST00549,BR003,PRD008,2023-06-13,257846.65,True,False,10.41
LOAN001032,CUST01454,BR001,PRD005,2024-12-11,119417.55,True,False,11.96
LOAN001033,CUST01960,BR013,PRD005,2025-11-17,63719.89,True,False,11.62
LOAN001034,CUST01606,BR015,PRD008,2025-04-02,333904.36,True,False,9.44
LOAN001035,CUST01645,BR001,PRD005,2023-03-22,39142.78,True,False,11.77
LOAN001036,CUST01218,BR007,PRD005,2024-02-26,134308.0,True,False,10.21
LOAN001037,CUST00976,BR011,PRD006,2024-01-18,398391.03,False,False,5.7
LOAN001038,CUST01854,BR009,PRD007,2023-11-23,411741.15,False,False,9.01
LOAN001039,CUST01907,BR008,PRD006,2024-06-26,297246.24,True,False,11.73
LOAN001040,CUST01646,BR005,PRD006,2023-01-15,237977.25,True,False,7.47
LOAN001041,CUST01116,BR006,PRD005,2023-12-07,285687.83,True,False,8.49
LOAN001042,CUST00899,BR012,PRD008,2023-12-18,29541.12,False,False,5.12
LOAN001043,CUST00083,BR010,PRD006,2024-11-13,8077.78,True,False,4.47
LOAN001044,CUST01318,BR005,PRD007,2025-11-04,328972.65,True,False,3.54
LOAN001045,CUST00069,BR007,PRD005,2025-05-23,138373.67,True,False,7.54
LOAN001046,CUST00725,BR004,PRD006,2024-11-01,422139.89,True,False,6.44
LOAN001047,CUST01471,BR010,PRD006,2024-10-20,352842.58,False,False,7.18
LOAN001048,CUST00950,BR009,PRD006,2025-02-23,46124.14,True,False,4.39
LOAN001049,CUST00786,BR008,PRD008,2024-12-28,195730.35,False,False,4.02
LOAN001050,CUST00588,BR007,PRD005,2023-02-10,258085.42,True,False,7.94
LOAN001051,CUST00131,BR003,PRD008,2024-10-23,316735.76,True,False,5.17
LOAN001052,CUST01427,BR012,PRD008,2024-09-25,267632.31,True,False,5.07
LOAN001053,CUST01611,BR004,PRD008,2025-09-15,325560.7,True,False,6.26
LOAN001054,CUST01745,BR007,PRD008,2023-03-26,277258.46,True,False,11.44
LOAN001055,CUST01104,BR015,PRD006,2024-05-08,220728.89,False,False,5.23
LOAN001056,CUST01719,BR014,PRD005,2023-12-22,398983.06,True,False,6.73
LOAN001057,CUST00434,BR002,PRD005,2023-03-12,329153.29,True,False,6.38
LOAN001058,CUST00519,BR011,PRD006,2024-04-09,135600.52,True,False,9.28
LOAN001059,CUST01708,BR002,PRD007,2024-09-03,72027.52,False,False,11.3
LOAN001060,CUST00710,BR011,PRD006,2023-09-21,175655.55,False,False,3.67
LOAN001061,CUST01637,BR008,PRD005,2025-01-18,138835.54,True,False,10.56
LOAN001062,CUST00824,BR014,PRD005,2024-02-16,386992.77,True,False,8.61
LOAN001063,CUST01390,BR010,PRD008,2024-05-26,133760.97,True,False,8.25
LOAN001064,CUST00228,BR012,PRD007,2024-05-22,376696.13,True,False,6.34
LOAN001065,CUST01201,BR014,PRD007,2024-06-09,174675.76,False,False,8.36
LOAN001066,CUST01338,BR012,PRD005,2025-04-02,399437.91,True,False,8.74
LOAN001067,CUST00365,BR011,PRD007,2025-08-13,95011.59,True,True,4.3
LOAN001068,CUST00321,BR009,PRD006,2025-04-30,44566.25,False,False,12.05
LOAN001069,CUST00221,BR015,PRD006,2025-09-10,370440.79,True,False,10.39
LOAN001070,CUST01769,BR013,PRD008,2024-01-25,224371.33,True,False,9.55
LOAN001071,CUST00105,BR009,PRD008,2024-09-28,59043.98,True,False,9.09
LOAN001072,CUST00904,BR015,PRD008,2025-05-04,365229.77,True,False,4.06
LOAN001073,CUST01112,BR011,PRD005,2025-04-20,134675.39,True,False,4.49
LOAN001074,CUST01917,BR003,PRD007,2023-04-06,118581.71,True,False,10.45
LOAN001075,CUST01543,BR008,PRD007,2025-04-29,150758.03,True,False,9.71
LOAN001076,CUST01707,BR007,PRD005,2023-04-26,348439.53,False,False,10.85
LOAN001077,CUST00226,BR011,PRD006,2025-12-09,393272.2,True,False,8.88
LOAN001078,CUST01307,BR011,PRD006,2023-02-24,127726.64,True,False,4.86
LOAN001079,CUST00871,BR001,PRD005,2025-10-16,227661.48,True,False,4.43
LOAN001080,CUST01573,BR002,PRD008,2023-04-11,410004.34,True,False,7.48
LOAN001081,CUST01130,BR005,PRD006,2025-03-29,393096.9,False,False,9.88
LOAN001082,CUST01078,BR013,PRD006,2024-06-05,386033.47,True,False,11.46
LOAN001083,CUST01430,BR009,PRD005,2023-04-24,25875.49,True,False,10.03
LOAN001084,CUST00521,BR009,PRD008,2025-01-25,103493.37,True,False,12.4
LOAN001085,CUST01112,BR010,PRD005,2025-08-30,350724.53,True,False,3.53
LOAN001086,CUST01872,BR004,PRD006,2024-01-16,417482.51,True,False,6.13
LOAN001087,CUST01693,BR007,PRD005,2023-12-09,188660.81,True,False,9.01
LOAN001088,CUST01229,BR007,PRD006,2023-09-04,412506.79,True,True,11.85
LOAN001089,CUST00778,BR011,PRD008,2024-08-27,254435.35,False,False,6.35
LOAN001090,CUST01331,BR015,PRD005,2025-04-28,127077.09,False,False,6.78
LOAN001091,CUST01708,BR013,PRD005,2024-05-13,82870.13,False,False,9.53
LOAN001092,CUST00664,BR007,PRD008,2025-11-05,238455.32,True,False,10.46
LOAN001093,CUST01990,BR010,PRD007,2025-06-12,44161.87,True,False,7.1
LOAN001094,CUST00577,BR004,PRD005,2024-03-31,109458.56,False,False,8.32
LOAN001095,CUST01126,BR007,PRD006,2023-05-21,211773.3,True,False,7.55
LOAN001096,CUST00204,BR001,PRD007,2025-01-04,143412.83,False,False,10.04
LOAN001097,CUST00204,BR011,PRD006,2024-01-01,217742.33,False,False,5.32
LOAN001098,CUST01333,BR004,PRD007,2023-10-19,247256.47,True,False,8.87
LOAN001099,CUST00082,BR002,PRD005,2023-01-28,11578.1,False,False,5.33
LOAN001100,CUST01516,BR001,PRD005,2023-02-08,110596.95,True,False,5.73
LOAN001101,CUST01584,BR008,PRD008,2025-02-15,109002.95,True,False,5.94
LOAN001102,CUST00017,BR010,PRD007,2025-07-08,119701.8,True,False,11.46
LOAN001103,CUST00008,BR007,PRD008,2024-11-29,145202.25,False,False,6.65
LOAN001104,CUST00121,BR005,PRD005,2024-04-07,121247.41,True,False,12.21
LOAN001105,CUST00193,BR003,PRD008,2024-04-03,241899.88,True,False,8.99
LOAN001106,CUST00801,BR004,PRD008,2023-06-12,331498.29,True,False,6.5
LOAN001107,CUST01516,BR006,PRD006,2024-06-08,436013.63,True,False,4.87
LOAN001108,CUST00170,BR010,PRD008,2024-10-23,207100.94,True,False,4.81
LOAN001109,CUST00475,BR008,PRD008,2023-01-28,356088.33,True,False,4.47
LOAN001110,CUST00538,BR012,PRD007,2025-02-06,250147.02,True,False,4.44
LOAN001111,CUST00822,BR013,PRD005,2023-02-22,204792.53,False,False,6.02
LOAN001112,CUST01313,BR005,PRD005,2025-01-23,406676.95,True,False,3.98
LOAN001113,CUST01868,BR001,PRD008,2023-12-16,293172.06,True,False,9.76
LOAN001114,CUST00980,BR004,PRD007,2024-01-01,400263.98,False,False,11.4
LOAN001115,CUST00379,BR006,PRD008,2023-07-10,439721.22,False,False,5.79
LOAN001116,CUST01418,BR002,PRD006,2024-12-26,125121.77,False,False,7.08
LOAN001117,CUST01866,BR009,PRD006,2024-10-15,242834.49,False,False,6.8
LOAN001118,CUST01094,BR003,PRD007,2023-06-27,333652.79,False,False,3.58
LOAN001119,CUST01531,BR003,PRD008,2024-11-26,9909.13,False,False,9.94
LOAN001120,CUST01138,BR005,PRD008,2024-07-14,397638.31,True,False,10.49
LOAN001121,CUST00744,BR014,PRD006,2024-06-21,54457.04,True,False,11.91
LOAN001122,CUST00979,BR014,PRD006,2025-08-17,235816.85,True,False,10.18
LOAN001123,CUST01483,BR001,PRD006,2024-03-25,92068.7,False,False,8.44
LOAN001124,CUST00167,BR003,PRD005,2025-09-24,149867.24,True,False,12.27
LOAN001125,CUST01473,BR006,PRD006,2024-10-31,214439.87,True,False,10.3
LOAN001126,CUST01720,BR002,PRD005,2024-09-22,272247.91,True,False,4.35
LOAN001127,CUST00888,BR008,PRD008,2024-07-10,245231.63,True,True,8.36
LOAN001128,CUST00008,BR002,PRD006,2024-09-14,322637.79,True,False,6.4
LOAN001129,CUST00554,BR011,PRD008,2023-10-12,387572.15,True,False,9.1
LOAN001130,CUST00641,BR009,PRD006,2023-06-17,19624.91,False,False,9.86
LOAN001131,CUST00941,BR007,PRD008,2025-06-30,408321.18,True,False,9.65
LOAN001132,CUST00473,BR013,PRD006,2025-01-22,172238.79,False,False,8.82
LOAN001133,CUST01331,BR012,PRD008,2025-06-05,78786.43,True,False,8.91
LOAN001134,CUST01652,BR003,PRD006,2025-09-07,226444.75,True,False,3.74
LOAN001135,CUST00716,BR009,PRD008,2025-08-27,146206.67,False,False,5.22
LOAN001136,CUST01762,BR005,PRD005,2024-03-27,177012.06,False,False,5.68
LOAN001137,CUST00793,BR014,PRD007,2025-12-09,375743.42,True,False,9.78
LOAN001138,CUST01739,BR014,PRD007,2024-04-23,333571.4,False,False,6.75
LOAN001139,CUST01969,BR007,PRD006,2025-03-28,3543.97,True,False,5.47
LOAN001140,CUST00618,BR014,PRD008,2024-06-21,340373.6,True,False,8.93
LOAN001141,CUST01070,BR006,PRD005,2025-07-03,243283.02,True,False,6.02
LOAN001142,CUST00060,BR011,PRD007,2024-07-15,35932.56,True,True,10.56
LOAN001143,CUST00953,BR002,PRD005,2025-01-23,19317.69,True,False,4.03
LOAN001144,CUST01705,BR007,PRD006,2023-12-24,134130.99,True,False,8.66
LOAN001145,CUST00610,BR004,PRD007,2023-05-01,446517.48,False,False,4.32
LOAN001146,CUST01940,BR007,PRD005,2025-02-15,213980.52,True,False,8.92
LOAN001147,CUST00650,BR008,PRD005,2023-12-09,370751.15,False,False,9.71
LOAN001148,CUST00380,BR013,PRD006,2024-01-27,363868.23,False,False,8.2
LOAN001149,CUST01421,BR003,PRD008,2023-03-07,196418.92,True,False,9.07
LOAN001150,CUST01170,BR011,PRD006,2024-01-06,405590.12,True,False,8.46
LOAN001151,CUST01768,BR003,PRD005,2025-12-24,273305.72,False,False,6.54
LOAN001152,CUST01371,BR005,PRD007,2024-03-16,269062.41,True,False,9.15
LOAN001153,CUST01088,BR015,PRD008,2025-06-16,339534.62,True,False,8.65
LOAN001154,CUST01576,BR014,PRD007,2024-04-24,90502.53,True,False,8.74
LOAN001155,CUST00982,BR009,PRD007,2024-06-21,135446.39,True,False,4.29
LOAN001156,CUST00217,BR013,PRD008,2025-08-23,371794.04,True,False,4.09
LOAN001157,CUST00841,BR008,PRD007,2025-02-22,285003.05,True,True,12.4
LOAN001158,CUST01771,BR002,PRD007,2025-01-19,41253.39,True,False,5.48
LOAN001159,CUST00816,BR010,PRD006,2024-08-14,342840.29,True,True,4.37
LOAN001160,CUST01507,BR008,PRD007,2025-06-30,375060.81,True,False,3.5
LOAN001161,CUST00984,BR003,PRD007,2025-07-03,400696.41,False,False,4.1
LOAN001162,CUST01591,BR008,PRD005,2024-05-12,415046.97,False,False,11.28
LOAN001163,CUST01921,BR014,PRD006,2025-11-19,243724.28,True,False,10.5
LOAN001164,CUST00989,BR012,PRD005,2024-03-01,35544.83,True,False,4.72
LOAN001165,CUST00514,BR002,PRD008,2025-11-26,167440.73,False,False,8.34
LOAN001166,CUST00088,BR006,PRD005,2024-06-04,390959.99,True,False,8.38
LOAN001167,CUST01608,BR007,PRD008,2023-09-29,300011.92,True,False,9.62
LOAN001168,CUST00369,BR002,PRD008,2023-05-19,395150.52,True,False,10.49
LOAN001169,CUST00144,BR003,PRD005,2024-08-14,439709.57,True,False,3.68
LOAN001170,CUST00986,BR014,PRD006,2024-09-21,95107.25,True,False,11.87
LOAN001171,CUST01532,BR006,PRD007,2024-04-09,356914.66,True,False,5.91
LOAN001172,CUST00324,BR010,PRD008,2023-05-09,438462.5,True,False,11.33
LOAN001173,CUST01176,BR009,PRD008,2025-04-10,30966.44,False,False,10.8
LOAN001174,CUST00515,BR009,PRD007,2025-02-04,353450.45,False,False,5.49
LOAN001175,CUST00685,BR006,PRD006,2025-11-09,301822.44,True,False,12.23
LOAN001176,CUST01386,BR001,PRD008,2024-02-29,304789.22,True,False,10.82
LOAN001177,CUST00019,BR010,PRD005,2023-08-24,46525.16,False,False,10.05
LOAN001178,CUST00722,BR007,PRD008,2023-02-19,93730.11,True,False,4.15
LOAN001179,CUST00558,BR005,PRD007,2025-11-30,249330.69,True,False,10.26
LOAN001180,CUST01540,BR012,PRD005,2025-05-25,246941.7,False,False,11.88
LOAN001181,CUST00076,BR001,PRD008,2023-10-14,313658.52,False,False,4.56
LOAN001182,CUST00118,BR013,PRD005,2024-11-30,420664.15,False,False,4.88
LOAN001183,CUST01979,BR011,PRD006,2024-05-13,341698.44,True,True,4.84
LOAN001184,CUST00247,BR006,PRD007,2024-12-17,449363.96,True,False,6.49
LOAN001185,CUST00767,BR008,PRD005,2023-10-04,224176.34,True,False,7.7
LOAN001186,CUST00406,BR013,PRD008,2024-03-10,47649.95,False,False,7.95
LOAN001187,CUST00438,BR010,PRD005,2025-07-22,68978.69,False,False,10.72
LOAN001188,CUST01274,BR015,PRD005,2023-08-10,431324.42,True,False,10.77
LOAN001189,CUST01303,BR013,PRD006,2024-07-07,195116.67,True,False,3.52
LOAN001190,CUST00991,BR007,PRD006,2025-05-17,18416.27,False,False,7.96
LOAN001191,CUST01292,BR013,PRD006,2025-10-28,306410.31,True,False,10.88
LOAN001192,CUST01974,BR009,PRD007,2024-07-07,270590.12,False,False,12.3
LOAN001193,CUST00959,BR015,PRD008,2023-07-11,223212.56,False,False,8.9
LOAN001194,CUST01377,BR011,PRD007,2025-12-16,105085.84,False,False,6.56
LOAN001195,CUST01084,BR001,PRD006,2025-03-28,308043.02,True,False,8.91
LOAN001196,CUST00721,BR012,PRD007,2023-01-12,167602.7,True,False,4.51
LOAN001197,CUST01139,BR009,PRD007,2023-06-19,155491.62,False,False,3.9
LOAN001198,CUST01977,BR013,PRD008,2025-09-08,262183.72,True,False,6.41
LOAN001199,CUST00052,BR014,PRD008,2023-08-19,172172.13,True,False,8.68
LOAN001200,CUST01156,BR003,PRD007,2023-11-16,262416.93,True,False,8.8
LOAN001201,CUST00858,BR011,PRD007,2024-04-09,222232.86,True,False,7.89
LOAN001202,CUST00571,BR012,PRD008,2023-07-01,369906.31,True,False,7.71
LOAN001203,CUST00559,BR003,PRD007,2025-08-02,242141.51,True,False,12.39
LOAN001204,CUST00352,BR003,PRD007,2024-07-11,83110.42,False,False,10.04
LOAN001205,CUST02000,BR002,PRD007,2023-02-19,213987.86,True,False,10.97
LOAN001206,CUST01009,BR009,PRD005,2023-08-12,183006.59,True,False,6.23
LOAN001207,CUST01756,BR015,PRD007,2024-01-27,95088.22,True,False,11.35
LOAN001208,CUST00366,BR011,PRD006,2023-10-18,323811.15,True,False,4.19
LOAN001209,CUST01689,BR002,PRD007,2023-07-16,321643.63,False,False,3.82
LOAN001210,CUST01428,BR001,PRD006,2023-04-14,83368.63,False,False,8.84
LOAN001211,CUST00580,BR001,PRD005,2025-06-10,209652.63,True,False,11.06
LOAN001212,CUST01370,BR011,PRD008,2024-06-04,274334.89,True,False,12.18
LOAN001213,CUST00716,BR005,PRD008,2024-11-09,385122.23,False,False,6.56
LOAN001214,CUST01645,BR014,PRD007,2023-09-10,375699.62,True,False,11.33
LOAN001215,CUST00186,BR001,PRD006,2023-03-11,436436.8,True,True,3.61
LOAN001216,CUST01664,BR010,PRD008,2023-06-24,393885.45,True,False,4.13
LOAN001217,CUST00664,BR014,PRD007,2023-05-24,238595.91,True,False,7.23
LOAN001218,CUST00429,BR012,PRD006,2024-11-24,414106.97,True,False,7.15
LOAN001219,CUST01966,BR005,PRD005,2025-10-09,269027.12,False,False,9.73
LOAN001220,CUST01340,BR003,PRD006,2023-03-15,10525.33,True,False,8.82
LOAN001221,CUST01964,BR004,PRD005,2024-09-14,234060.34,False,False,8.85
LOAN001222,CUST00700,BR009,PRD008,2024-02-27,35933.34,False,False,4.0
LOAN001223,CUST00129,BR015,PRD007,2023-09-18,81539.86,True,False,11.33
LOAN001224,CUST01971,BR015,PRD005,2023-04-07,161699.04,True,False,7.41
LOAN001225,CUST01737,BR010,PRD006,2023-03-28,176794.49,True,False,9.93
LOAN001226,CUST00234,BR013,PRD005,2024-12-25,118245.05,True,False,4.12
LOAN001227,CUST01721,BR005,PRD006,2025-05-19,171422.35,False,False,10.05
LOAN001228,CUST01906,BR008,PRD008,2023-04-09,411905.68,True,False,3.96
LOAN001229,CUST00995,BR014,PRD007,2024-05-20,365102.26,True,False,4.1
LOAN001230,CUST01172,BR006,PRD008,2025-11-20,150135.96,True,False,3.7
LOAN001231,CUST01156,BR013,PRD008,2024-03-25,410370.68,True,False,9.86
LOAN001232,CUST01801,BR004,PRD005,2025-08-01,167372.58,True,False,6.9
LOAN001233,CUST00766,BR003,PRD005,2024-10-05,288649.6,False,False,4.31
LOAN001234,CUST01039,BR003,PRD006,2023-05-01,66981.79,False,False,11.13
LOAN001235,CUST01998,BR007,PRD008,2024-03-20,92636.26,True,False,10.04
LOAN001236,CUST01258,BR005,PRD008,2025-09-25,103159.7,True,False,4.29
LOAN001237,CUST00854,BR004,PRD005,2024-04-26,405214.5,True,False,11.62
LOAN001238,CUST01378,BR009,PRD008,2023-10-17,273179.73,True,False,7.66
LOAN001239,CUST01898,BR005,PRD006,2025-10-18,249636.45,True,False,7.17
LOAN001240,CUST00651,BR009,PRD008,2024-06-25,341214.23,True,True,10.29
LOAN001241,CUST00478,BR007,PRD008,2025-05-26,368902.87,False,False,8.21
LOAN001242,CUST01992,BR011,PRD006,2024-07-22,361001.15,True,False,4.9
LOAN001243,CUST00339,BR014,PRD008,2023-06-19,15500.36,True,True,9.33
LOAN001244,CUST01179,BR010,PRD007,2023-08-20,49253.26,False,False,8.46
LOAN001245,CUST01574,BR004,PRD007,2025-11-15,325063.98,False,False,7.16
LOAN001246,CUST01807,BR003,PRD006,2023-10-16,21654.98,False,False,11.48
LOAN001247,CUST01126,BR002,PRD006,2024-07-01,21373.78,False,False,11.64
LOAN001248,CUST01122,BR007,PRD005,2025-01-10,25578.5,True,False,10.12
LOAN001249,CUST01722,BR014,PRD008,2024-01-13,416331.35,False,False,11.66
LOAN001250,CUST00282,BR011,PRD008,2023-12-31,402236.44,True,False,11.45
LOAN001251,CUST01558,BR012,PRD007,2024-09-06,230663.56,True,False,8.52
LOAN001252,CUST00110,BR008,PRD005,2023-08-25,279633.43,True,False,11.56
LOAN001253,CUST00195,BR013,PRD008,2025-03-09,377495.87,True,False,10.55
LOAN001254,CUST01574,BR001,PRD007,2024-08-03,304724.44,True,False,9.07
LOAN001255,CUST01226,BR005,PRD006,2025-04-14,415265.15,True,False,5.23
LOAN001256,CUST00796,BR011,PRD007,2025-11-21,88340.8,True,False,12.34
LOAN001257,CUST00736,BR010,PRD006,2023-10-24,249815.25,False,False,7.85
LOAN001258,CUST01307,BR008,PRD006,2024-04-07,383066.73,False,False,11.15
LOAN001259,CUST01472,BR007,PRD006,2024-04-22,81115.91,False,False,5.06
LOAN001260,CUST00832,BR006,PRD005,2025-02-18,358278.61,True,False,10.57
LOAN001261,CUST00570,BR010,PRD008,2025-03-22,102883.64,True,False,11.07
LOAN001262,CUST01401,BR001,PRD007,2023-08-21,217062.91,True,False,7.73
LOAN001263,CUST01531,BR002,PRD005,2025-09-18,443590.73,True,False,8.17
LOAN001264,CUST00239,BR007,PRD008,2025-07-10,63396.33,False,False,6.02
LOAN001265,CUST00956,BR010,PRD005,2023-01-09,151489.59,True,True,12.13
LOAN001266,CUST00312,BR015,PRD006,2025-03-04,120288.75,False,False,7.37
LOAN001267,CUST01008,BR006,PRD007,2024-03-15,337836.73,False,False,5.97
LOAN001268,CUST00658,BR002,PRD007,2024-02-28,316335.64,False,False,5.37
LOAN001269,CUST01962,BR012,PRD008,2023-11-26,110647.83,True,False,12.38
LOAN001270,CUST01576,BR003,PRD005,2023-10-15,167287.1,False,False,10.07
LOAN001271,CUST00876,BR012,PRD008,2023-11-14,378348.27,False,False,6.62
LOAN001272,CUST00611,BR010,PRD008,2024-02-05,162011.94,True,False,10.46
LOAN001273,CUST01725,BR007,PRD005,2024-07-28,273936.6,False,False,6.76
LOAN001274,CUST01334,BR002,PRD007,2024-01-02,337805.6,True,False,11.27
LOAN001275,CUST00090,BR001,PRD008,2023-03-04,107297.15,True,False,3.72
LOAN001276,CUST01599,BR002,PRD006,2024-12-02,124817.89,True,False,9.57
LOAN001277,CUST01136,BR005,PRD005,2023-03-25,412033.01,False,False,11.27
LOAN001278,CUST00210,BR009,PRD005,2023-04-07,101532.43,False,False,11.43
LOAN001279,CUST01202,BR002,PRD008,2025-06-25,365207.81,True,False,10.11
LOAN001280,CUST00061,BR014,PRD005,2024-02-15,310325.64,False,False,10.76
LOAN001281,CUST00062,BR002,PRD007,2024-09-28,388054.82,False,False,10.87
LOAN001282,CUST01668,BR007,PRD007,2025-06-08,56588.06,True,False,10.0
LOAN001283,CUST01011,BR013,PRD007,2023-05-27,378904.29,True,False,5.17
LOAN001284,CUST00021,BR009,PRD006,2025-02-28,97781.3,True,False,10.57
LOAN001285,CUST00558,BR005,PRD007,2023-12-01,156080.28,False,False,7.1
LOAN001286,CUST01224,BR001,PRD006,2024-01-27,170967.36,True,True,5.42
LOAN001287,CUST00475,BR010,PRD008,2025-07-07,422579.84,True,False,10.75
LOAN001288,CUST01613,BR007,PRD007,2023-01-13,114241.52,True,False,4.45
LOAN001289,CUST01292,BR010,PRD007,2025-03-26,168929.37,False,False,7.24
LOAN001290,CUST01290,BR014,PRD007,2023-07-01,5177.28,True,False,11.48
LOAN001291,CUST00006,BR001,PRD005,2025-01-12,383375.18,True,False,11.15
LOAN001292,CUST00029,BR013,PRD008,2023-11-27,362999.86,True,False,10.1
LOAN001293,CUST00353,BR014,PRD008,2024-02-17,286265.27,True,False,12.14
LOAN001294,CUST01218,BR014,PRD006,2024-10-31,320855.0,True,False,9.17
LOAN001295,CUST00993,BR005,PRD005,2025-06-04,355393.64,True,False,5.72
LOAN001296,CUST01564,BR006,PRD006,2023-12-16,435281.2,True,False,3.67
LOAN001297,CUST00323,BR005,PRD005,2023-07-20,292485.43,True,False,4.19
LOAN001298,CUST00259,BR005,PRD006,2023-04-04,384281.04,True,False,12.21
LOAN001299,CUST00996,BR003,PRD008,2024-05-22,185057.61,False,False,11.21
LOAN001300,CUST01519,BR003,PRD007,2023-12-30,152403.16,False,False,4.93
LOAN001301,CUST01086,BR002,PRD006,2024-04-28,125938.93,True,False,6.22
LOAN001302,CUST01187,BR012,PRD008,2025-11-04,284539.28,True,False,10.67
LOAN001303,CUST00104,BR003,PRD008,2024-02-01,93937.01,False,False,4.29
LOAN001304,CUST01440,BR015,PRD005,2025-12-14,101300.03,True,False,6.17
LOAN001305,CUST00463,BR001,PRD007,2024-10-13,127356.97,False,False,5.48
LOAN001306,CUST00715,BR004,PRD007,2024-10-07,210768.09,True,False,11.2
LOAN001307,CUST00476,BR009,PRD006,2025-06-07,46956.13,True,False,11.26
LOAN001308,CUST01847,BR001,PRD006,2025-05-04,224659.78,True,False,9.44
LOAN001309,CUST00080,BR009,PRD008,2025-06-29,367284.47,False,False,6.24
LOAN001310,CUST00096,BR010,PRD008,2024-01-20,429497.1,True,False,4.25
LOAN001311,CUST01021,BR006,PRD007,2023-06-11,238394.57,False,False,5.79
LOAN001312,CUST00747,BR005,PRD007,2025-04-17,184759.94,False,False,7.54
LOAN001313,CUST00576,BR006,PRD007,2023-03-15,411701.25,True,False,7.47
LOAN001314,CUST01777,BR001,PRD005,2024-10-12,314680.65,True,False,12.07
LOAN001315,CUST00802,BR014,PRD006,2025-07-10,223550.6,True,False,7.17
LOAN001316,CUST01832,BR014,PRD006,2023-02-11,437889.86,True,False,10.95
LOAN001317,CUST00357,BR012,PRD005,2024-10-15,423018.26,True,False,7.08
LOAN001318,CUST00496,BR009,PRD006,2023-04-13,313953.33,True,False,5.75
LOAN001319,CUST00435,BR005,PRD007,2025-02-18,389888.26,True,False,11.9
LOAN001320,CUST00828,BR014,PRD008,2024-11-05,122004.17,False,False,4.44
LOAN001321,CUST00251,BR013,PRD005,2025-03-20,91929.17,False,False,9.2
LOAN001322,CUST00073,BR011,PRD008,2025-11-01,123938.11,True,False,9.25
LOAN001323,CUST01732,BR011,PRD008,2024-08-08,158884.54,True,False,11.75
LOAN001324,CUST00069,BR006,PRD007,2025-04-08,204763.76,True,False,7.98
LOAN001325,CUST00431,BR013,PRD008,2023-08-28,157933.1,True,False,4.16
LOAN001326,CUST01475,BR013,PRD005,2023-04-21,223149.03,True,False,10.47
LOAN001327,CUST00992,BR010,PRD007,2025-07-23,428950.61,False,False,4.19
