transaction_id,account_sk,customer_sk,branch_sk,product_sk,date_id,amount,transaction_type,channel,is_fraud_flag
TXN00051757,2655,1741,6,6,20240328,269.09,withdrawal,mobile,False
TXN00051758,2849,387,8,4,20251004,569.35,withdrawal,atm,False
TXN00051759,1853,885,12,7,20240611,-210.22,withdrawal,mobile,False
TXN00051760,2695,288,12,6,20230412,94.33,transfer,branch,False
TXN00051761,2747,294,8,6,20250311,286.56,transfer,atm,False
TXN00051762,2202,1816,12,5,20250313,-169.17,payment,branch,False
TXN00051763,1691,278,13,3,20230713,378.2,payment,mobile,False
TXN00051764,738,115,11,8,20250810,224.8,withdrawal,online,False
TXN00051765,242,418,9,2,20230505,264.48,payment,online,False
TXN00051766,2854,1611,11,2,20240708,198.17,transfer,online,False
TXN00051767,1657,1439,3,3,20241208,17.38,transfer,online,False
TXN00051768,3084,343,9,5,20230303,-119.49,withdrawal,atm,False
TXN00051769,2897,2179,4,7,20230131,10.47,payment,branch,False
TXN00051770,974,629,11,1,20240802,-106.81,payment,branch,False
TXN00051771,1908,395,14,4,20251015,-226.85,payment,mobile,False
TXN00051772,2920,1583,15,5,20250812,98.44,deposit,mobile,False
TXN00051773,745,656,12,7,20231003,-0.29,withdrawal,mobile,False
TXN00051774,1226,1777,15,5,20241129,82.96,payment,branch,False
TXN00051775,2974,2026,14,3,20251207,-12.63,transfer,online,False
TXN00051776,994,1858,1,3,20240910,273.03,deposit,mobile,False
TXN00051777,63,598,4,2,20240830,275.64,withdrawal,mobile,False
TXN00051778,1431,1602,3,6,20250414,295.53,withdrawal,online,False
TXN00051779,2766,2161,9,6,20251111,-5.54,payment,mobile,False
TXN00051780,1658,601,1,3,20230415,-5.9,deposit,mobile,False
TXN00051781,2261,386,9,8,20250220,-420.78,deposit,branch,False
TXN00051782,321,1147,10,7,20241008,-23.77,transfer,atm,False
TXN00051783,809,1435,7,7,20230124,-199.61,deposit,mobile,False
TXN00051784,989,1058,4,8,20230626,285.65,transfer,mobile,False
TXN00051785,1838,1468,13,4,20230317,106.91,payment,branch,False
TXN00051786,494,1308,9,6,20241008,142.33,transfer,branch,False
TXN00051787,318,2060,5,3,20250206,46.43,payment,mobile,False
TXN00051788,104,1091,11,6,20250306,-462.92,payment,branch,False
TXN00051789,845,215,7,8,20230718,64.67,transfer,online,False
TXN00051790,1035,1873,14,4,20250204,-44.22,withdrawal,atm,False
TXN00051791,2070,906,4,8,20250127,134.15,payment,branch,False
TXN00051792,298,1439,5,1,20230723,38.04,deposit,mobile,False
TXN00051793,1057,349,14,7,20241002,208.9,payment,branch,False
TXN00051794,755,1578,10,1,20230203,130.29,deposit,branch,False
TXN00051795,789,51,10,6,20240214,-28.79,withdrawal,mobile,False
TXN00051796,677,2024,9,3,20231011,12.53,payment,branch,False
TXN00051797,1207,496,8,5,20230225,26.51,deposit,mobile,False
TXN00051798,2068,1548,4,1,20250413,-26.44,deposit,mobile,False
TXN00051799,898,1826,12,4,20250104,67.54,payment,atm,False
TXN00051800,2965,353,13,3,20240916,322.45,withdrawal,mobile,False
TXN00051801,1873,1774,14,1,20240123,10.62,withdrawal,mobile,False
TXN00051802,1113,1961,2,3,20231002,24.67,withdrawal,branch,False
TXN00051803,1451,649,9,7,20250906,64.95,deposit,mobile,False
TXN00051804,2260,1694,10,6,20250204,145.07,deposit,branch,False
TXN00051805,2902,2184,13,1,20250830,259.06,deposit,online,False
TXN00051806,1054,175,3,5,20230127,457.33,withdrawal,mobile,False
TXN00051807,2026,1464,13,8,20230728,-95.61,transfer,mobile,False
TXN00051808,912,378,13,1,20251008,20.14,transfer,atm,False
TXN00051809,2669,1418,14,8,20231206,-43.23,payment,atm,False
TXN00051810,716,2110,12,7,20250207,60.95,deposit,branch,False
TXN00051811,1666,1761,5,6,20241008,277.6,withdrawal,atm,False
TXN00051812,2674,1792,5,6,20231129,208.87,withdrawal,online,False
TXN00051813,2657,1651,13,4,20240115,42.2,deposit,atm,False
TXN00051814,1771,720,12,8,20250210,328.46,payment,mobile,False
TXN00051815,1652,449,10,4,20230109,352.82,deposit,mobile,False
TXN00051816,305,14,3,4,20230223,385.34,deposit,atm,False
TXN00051817,449,344,6,8,20230622,57.89,transfer,online,False
TXN00051818,2851,775,9,2,20250219,25.84,withdrawal,online,False
TXN00051819,505,363,8,6,20231004,19.76,deposit,mobile,False
TXN00051820,413,936,14,6,20240306,91.97,withdrawal,online,False
TXN00051821,2364,143,2,3,20250902,-100.97,deposit,branch,False
TXN00051822,1586,802,12,1,20230904,-364.78,withdrawal,branch,False
TXN00051823,1994,1487,11,1,20231025,-56.1,deposit,atm,False
TXN00051824,481,527,8,3,20240825,-177.46,transfer,atm,False
TXN00051825,2432,102,9,1,20240118,279.39,deposit,branch,False
TXN00051826,2136,1173,2,1,20250926,-56.44,withdrawal,mobile,False
TXN00051827,2279,802,13,8,20231231,-55.94,deposit,branch,False
TXN00051828,300,1674,11,3,20250110,199.1,payment,mobile,False
TXN00051829,1643,747,9,8,20231226,233.12,deposit,atm,False
TXN00051830,1553,319,4,7,20240710,578.33,withdrawal,online,False
TXN00051831,1015,378,2,1,20230224,341.41,transfer,atm,False
TXN00051832,2785,1951,11,8,20241015,310.73,payment,online,False
TXN00051833,8,651,6,3,20251106,212.16,deposit,mobile,False
TXN00051834,2802,1000,13,5,20250107,22.7,transfer,online,False
TXN00051835,1262,1553,14,8,20251117,298.21,withdrawal,online,False
TXN00051836,2659,2157,6,6,20240723,-492.9,payment,mobile,False
TXN00051837,2323,2112,14,7,20250301,89.19,transfer,branch,False
TXN00051838,1914,1137,4,6,20240730,67.75,deposit,branch,False
TXN00051839,1286,591,3,6,20250530,133.05,payment,atm,False
TXN00051840,2806,194,8,8,20250924,564.12,withdrawal,online,False
TXN00051841,2,1347,15,5,20230218,9.39,transfer,mobile,False
TXN00051842,1419,1822,15,5,20230710,222.12,deposit,mobile,False
TXN00051843,195,1034,8,8,20241022,303.41,deposit,branch,False
TXN00051844,2609,1417,5,7,20240527,279.85,payment,online,False
TXN00051845,1713,584,9,3,20230410,150.57,payment,atm,False
TXN00051846,376,2184,12,2,20240216,455.9,withdrawal,branch,False
TXN00051847,2966,1646,6,4,20250502,26.01,deposit,online,False
TXN00051848,3034,211,10,7,20240121,50.62,payment,atm,False
TXN00051849,2963,865,7,2,20240526,-66.0,transfer,online,False
TXN00051850,961,991,14,5,20240318,1.57,payment,atm,False
TXN00051851,1328,1985,12,3,20231115,83.36,deposit,online,False
TXN00051852,557,152,9,2,20230324,31.53,deposit,branch,False
TXN00051853,1339,950,6,2,20230106,232.13,withdrawal,online,False
TXN00051854,2343,1373,7,4,20231219,96.49,transfer,branch,True
TXN00051855,1539,1627,5,2,20240902,219.41,deposit,branch,False
TXN00051856,3140,719,14,4,20240306,62.58,withdrawal,branch,False
TXN00051857,3137,2204,7,5,20240705,25.46,transfer,mobile,False
TXN00051858,2943,394,2,6,20230508,-25.48,payment,atm,False
TXN00051859,1203,956,10,6,20240417,40.9,deposit,atm,False
TXN00051860,1492,546,1,8,20240722,22.03,withdrawal,online,False
TXN00051861,2934,893,1,8,20230114,44.85,payment,online,False
TXN00051862,2256,445,1,7,20250214,155.74,deposit,mobile,False
TXN00051863,2247,485,15,6,20241220,53.31,deposit,branch,False
TXN00051864,2029,2183,1,2,20230813,75.6,transfer,online,False
TXN00051865,2827,1016,13,6,20250207,9.75,transfer,atm,False
TXN00051866,399,2039,15,8,20230103,400.96,deposit,atm,False
TXN00051867,887,322,12,5,20230524,26.76,transfer,branch,False
TXN00051868,633,993,6,5,20240915,77.17,payment,online,False
TXN00051869,1983,120,6,5,20231101,85.9,deposit,online,False
TXN00051870,499,1345,15,4,20240413,266.21,transfer,branch,False
TXN00051871,3141,2067,8,5,20251018,118.94,withdrawal,online,False
TXN00051872,2410,731,11,6,20231218,86.91,payment,atm,False
TXN00051873,2731,4,3,7,20230610,-214.26,withdrawal,atm,False
TXN00051874,2483,178,12,7,20240221,163.59,withdrawal,mobile,False
TXN00051875,222,1572,13,7,20240428,14.64,transfer,branch,False
TXN00051876,2793,1052,8,4,20230828,67.5,deposit,atm,False
TXN00051877,2863,518,13,2,20251006,-692.05,deposit,atm,False
TXN00051878,987,201,3,2,20240316,118.86,payment,online,False
TXN00051879,959,204,8,1,20230308,99.36,deposit,online,False
TXN00051880,906,1747,3,7,20230228,29.24,withdrawal,branch,False
TXN00051881,221,1106,4,8,20240927,328.82,payment,mobile,False
TXN00051882,2159,388,2,1,20251106,25.75,payment,mobile,False
TXN00051883,2084,1149,14,7,20230216,-19.98,withdrawal,mobile,False
TXN00051884,1919,2093,8,2,20250502,104.05,deposit,online,False
TXN00051885,1850,790,8,2,20230702,103.29,deposit,branch,False
TXN00051886,1996,438,13,1,20250603,-717.9,withdrawal,atm,False
TXN00051887,3114,1521,4,2,20250406,-24.56,withdrawal,online,False
TXN00051888,2348,1839,8,3,20251115,-119.04,payment,atm,False
TXN00051889,1973,327,8,6,20240823,40.45,payment,mobile,False
TXN00051890,466,101,5,6,20230503,217.78,transfer,online,False
TXN00051891,2953,1151,11,8,20230211,89.47,deposit,atm,False
TXN00051892,2105,726,4,7,20240525,188.18,payment,branch,False
TXN00051893,1116,1719,8,7,20240502,74.36,deposit,atm,False
TXN00051894,1960,1385,7,4,20240327,149.65,deposit,mobile,False
TXN00051895,2023,434,4,5,20251221,-113.99,deposit,mobile,False
TXN00051896,468,975,7,6,20230309,84.42,transfer,mobile,False
TXN00051897,2425,1655,5,7,20251231,138.81,deposit,online,False
TXN00051898,1781,58,9,1,20251128,87.15,payment,branch,False
TXN00051899,2057,1806,13,2,20250330,295.2,payment,mobile,False
TXN00051900,65,1793,3,3,20231130,-123.06,transfer,online,False
TXN00051901,128,1224,3,4,20231120,420.18,transfer,branch,False
TXN00051902,2530,1929,9,5,20240101,45.37,transfer,branch,False
TXN00051903,1584,984,12,3,20241216,21.41,transfer,atm,False
TXN00051904,1850,790,15,6,20230309,86.33,transfer,online,False
TXN00051905,3164,189,11,8,20240223,36.53,deposit,branch,False
TXN00051906,2870,2126,1,5,20250322,89.9,withdrawal,mobile,False
TXN00051907,3074,1289,1,7,20240305,-41.84,transfer,mobile,False
TXN00051908,2880,1378,4,4,20250830,364.79,withdrawal,mobile,False
TXN00051909,194,840,14,7,20240118,151.04,deposit,online,False
TXN00051910,1285,1865,13,1,20230805,123.9,payment,online,False
TXN00051911,1336,1296,15,1,20230530,278.99,transfer,atm,False
TXN00051912,569,1643,6,6,20240525,25.14,payment,mobile,False
TXN00051913,3171,1430,13,6,20241222,350.1,transfer,mobile,False
TXN00051914,93,824,11,8,20241227,-118.85,deposit,branch,False
TXN00051915,2544,361,4,2,20240928,26.4,deposit,atm,False
TXN00051916,2512,1217,12,1,20231018,308.08,withdrawal,atm,False
TXN00051917,1436,2108,5,4,20230828,111.17,withdrawal,online,False
TXN00051918,1698,2024,14,2,20251214,-167.01,transfer,atm,False
TXN00051919,1353,332,3,7,20240516,403.31,transfer,online,False
TXN00051920,1140,923,13,5,20250727,398.44,payment,online,False
TXN00051921,3183,253,6,1,20250928,401.98,deposit,atm,False
TXN00051922,2998,1534,1,8,20250220,-97.1,transfer,branch,False
TXN00051923,1205,251,8,3,20230519,249.25,withdrawal,online,False
TXN00051924,1559,12,4,4,20230121,-47.81,withdrawal,online,False
TXN00051925,1370,345,14,7,20240321,320.2,withdrawal,atm,False
TXN00051926,1456,926,4,3,20241128,-75.26,payment,branch,False
TXN00051927,1229,858,10,2,20230711,112.22,payment,online,False
TXN00051928,3023,682,2,7,20240826,399.6,withdrawal,mobile,False
TXN00051929,2867,1843,15,5,20241221,294.94,deposit,branch,False
TXN00051930,314,1013,13,8,20230914,548.51,withdrawal,atm,False
TXN00051931,36,1652,9,6,20240413,81.31,transfer,atm,False
TXN00051932,2963,865,12,2,20231128,29.48,withdrawal,atm,False
TXN00051933,498,714,4,5,20250508,-434.25,deposit,atm,False
TXN00051934,2300,1654,8,8,20251009,122.32,withdrawal,online,False
TXN00051935,1879,2067,11,5,20240822,396.33,payment,branch,False
TXN00051936,2606,143,2,5,20241205,237.07,transfer,online,False
TXN00051937,1575,1873,15,5,20230327,-374.02,payment,atm,False
TXN00051938,160,2089,3,1,20230821,191.41,payment,mobile,False
TXN00051939,496,789,14,5,20240922,-301.19,deposit,online,False
TXN00051940,2565,2168,4,7,20230923,23.08,withdrawal,mobile,False
TXN00051941,391,2127,2,2,20230718,621.23,transfer,mobile,False
TXN00051942,1465,525,3,6,20250905,35.94,withdrawal,atm,False
TXN00051943,1834,669,4,4,20251221,-4.47,payment,atm,False
TXN00051944,114,1635,4,8,20230410,136.21,payment,branch,False
TXN00051945,2276,1599,10,8,20241106,-224.01,transfer,mobile,False
TXN00051946,75,1330,10,6,20230611,226.85,transfer,branch,False
TXN00051947,575,1368,5,5,20230618,74.58,withdrawal,mobile,False
TXN00051948,1383,1011,5,8,20231101,252.31,transfer,mobile,False
TXN00051949,1883,1441,14,3,20240903,332.77,deposit,online,False
TXN00051950,2654,1613,6,7,20250508,169.49,payment,atm,False
TXN00051951,2256,445,1,2,20250323,-87.79,payment,online,False
TXN00051952,835,796,8,4,20240528,-171.15,withdrawal,atm,False
TXN00051953,703,482,7,5,20240604,356.79,withdrawal,atm,False
TXN00051954,2047,1767,9,8,20240225,415.32,transfer,atm,False
TXN00051955,227,2013,13,8,20241029,5.76,deposit,branch,False
TXN00051956,1111,942,6,1,20230224,23.5,transfer,online,False
TXN00051957,272,98,9,7,20230108,0.81,transfer,online,False
TXN00051958,2776,1273,10,2,20250508,-122.07,transfer,atm,False
TXN00051959,36,1652,8,3,20250512,-103.21,deposit,branch,False
TXN00051960,321,1147,10,5,20240212,142.06,payment,atm,False
TXN00051961,380,1205,9,5,20250131,207.16,deposit,mobile,False
TXN00051962,2439,1987,9,3,20231021,-81.97,deposit,branch,False
TXN00051963,48,323,7,6,20250907,-42.11,payment,online,False
TXN00051964,2080,1734,4,8,20240912,90.4,payment,mobile,False
TXN00051965,888,694,12,8,20250214,1.63,transfer,atm,False
TXN00051966,2967,2144,8,7,20251005,318.37,payment,online,False
TXN00051967,2797,1565,6,5,20240723,-87.13,payment,branch,False
TXN00051968,132,67,12,8,20240629,175.49,payment,mobile,False
TXN00051969,3115,2019,11,4,20251028,-70.67,transfer,atm,False
TXN00051970,3007,376,8,5,20250710,171.72,deposit,branch,False
TXN00051971,1028,366,14,2,20240813,139.95,payment,online,False
TXN00051972,2897,2179,7,5,20250316,42.1,payment,branch,False
TXN00051973,2898,1793,8,5,20250916,-176.7,transfer,mobile,False
TXN00051974,1918,2115,1,6,20230908,20.9,transfer,branch,False
TXN00051975,2020,1461,1,1,20250826,118.08,withdrawal,branch,False
TXN00051976,1180,1679,14,2,20241111,229.06,transfer,mobile,False
TXN00051977,2837,260,14,1,20250622,-143.36,deposit,branch,False
TXN00051978,1171,1230,10,7,20250620,246.87,deposit,mobile,False
TXN00051979,3087,1518,2,4,20250107,-57.43,transfer,branch,False
TXN00051980,1185,183,2,6,20231231,9.01,deposit,online,False
TXN00051981,1321,923,12,1,20241020,-10.37,deposit,branch,False
TXN00051982,643,1571,1,2,20241102,56.33,payment,mobile,False
TXN00051983,895,81,7,2,20240713,94.26,transfer,branch,False
TXN00051984,1221,1005,4,8,20250623,138.8,transfer,branch,False
TXN00051985,999,2149,12,5,20230324,255.14,payment,branch,False
TXN00051986,2014,1423,11,4,20250218,-329.43,deposit,branch,False
TXN00051987,1376,168,9,7,20240331,-212.96,payment,online,False
TXN00051988,1483,370,12,4,20250130,111.99,transfer,atm,False
TXN00051989,836,1743,15,8,20230603,55.29,deposit,mobile,False
TXN00051990,909,616,11,3,20230823,-100.49,withdrawal,online,False
TXN00051991,999,2149,1,4,20240901,57.49,deposit,branch,False
TXN00051992,321,1147,8,2,20230514,-176.29,withdrawal,atm,False
TXN00051993,2807,278,3,6,20250202,306.88,deposit,atm,False
TXN00051994,1759,1333,10,1,20230910,131.44,deposit,atm,False
TXN00051995,3134,1185,6,1,20241122,8.45,payment,online,False
TXN00051996,721,490,13,6,20231020,505.66,withdrawal,mobile,False
TXN00051997,927,2092,4,3,20250607,62.74,payment,online,False
TXN00051998,1535,166,13,3,20230901,-442.68,deposit,online,False
TXN00051999,1359,1892,1,2,20250225,301.86,withdrawal,online,False
TXN00052000,882,1038,12,7,20250329,-95.93,transfer,mobile,False
TXN00052001,410,1917,13,2,20240218,10.51,deposit,atm,False
TXN00052002,2394,695,9,3,20241108,531.15,transfer,online,False
TXN00052003,2368,1489,2,3,20241021,193.69,deposit,mobile,False
TXN00052004,1341,784,6,3,20240708,51.7,deposit,branch,False
TXN00052005,2807,278,5,7,20250109,-137.26,withdrawal,mobile,False
TXN00052006,3079,921,3,2,20230817,181.6,deposit,branch,False
TXN00052007,2327,1123,11,3,20240130,46.27,withdrawal,mobile,False
TXN00052008,1428,1308,14,3,20250814,17.68,deposit,online,False
TXN00052009,408,820,6,5,20251007,-56.02,payment,branch,False
TXN00052010,3093,274,8,5,20240129,8.78,deposit,atm,False
TXN00052011,1447,93,13,1,20250520,13.06,payment,online,False
TXN00052012,1003,1353,3,1,20230828,30.65,withdrawal,branch,False
TXN00052013,1319,1338,15,3,20250801,31.04,withdrawal,branch,False
TXN00052014,2417,1397,1,1,20241116,51.29,deposit,branch,False
TXN00052015,1350,1369,6,6,20251126,498.86,payment,mobile,False
TXN00052016,2131,2175,5,7,20250201,154.37,withdrawal,branch,False
TXN00052017,772,676,10,5,20250618,98.83,deposit,atm,False
TXN00052018,2250,352,9,6,20250606,-149.34,deposit,online,False
TXN00052019,1980,312,11,3,20240717,-1.03,withdrawal,online,False
TXN00052020,624,128,14,7,20250304,405.25,payment,mobile,False
TXN00052021,25,692,6,5,20241129,136.79,deposit,mobile,False
TXN00052022,563,1669,13,1,20230411,108.15,withdrawal,branch,False
TXN00052023,664,2035,8,3,20251008,511.29,payment,online,False
TXN00052024,3170,474,8,2,20250820,235.95,withdrawal,branch,False
TXN00052025,1950,1484,3,7,20230101,-74.09,deposit,mobile,False
TXN00052026,3118,1757,15,6,20230902,-495.24,deposit,mobile,False
TXN00052027,1963,1602,15,6,20241124,343.89,withdrawal,atm,False
TXN00052028,2803,1498,7,6,20241211,-556.34,deposit,mobile,False
TXN00052029,1091,176,6,2,20230724,18.21,payment,atm,False
TXN00052030,1793,733,8,2,20240305,559.34,transfer,branch,False
TXN00052031,395,548,2,6,20230930,140.91,payment,atm,False
TXN00052032,843,507,5,3,20231029,200.77,payment,online,False
TXN00052033,622,914,2,6,20231123,42.94,withdrawal,branch,False
TXN00052034,236,940,2,5,20231217,27.23,deposit,branch,False
TXN00052035,1625,1957,4,5,20231119,14.89,withdrawal,branch,False
TXN00052036,1462,926,7,8,20230530,98.77,deposit,atm,False
TXN00052037,2522,444,10,7,20251020,45.03,payment,branch,False
TXN00052038,2765,558,3,8,20240430,15.33,payment,mobile,False
TXN00052039,907,1660,3,3,20240419,558.46,withdrawal,branch,False
TXN00052040,3070,633,5,4,20251103,237.96,payment,branch,False
TXN00052041,2928,100,13,3,20230113,131.31,payment,online,False
TXN00052042,1116,1719,10,1,20251219,244.81,withdrawal,branch,False
TXN00052043,196,52,12,4,20240926,170.16,withdrawal,mobile,False
TXN00052044,1045,855,3,6,20240214,-35.29,deposit,online,False
TXN00052045,2940,581,7,3,20250803,180.65,deposit,atm,False
TXN00052046,2496,423,14,1,20240314,205.67,withdrawal,mobile,False
TXN00052047,1419,1822,15,5,20231107,48.8,deposit,atm,False
TXN00052048,731,1771,2,6,20230914,-69.46,deposit,atm,False
TXN00052049,2450,879,12,5,20250515,87.01,deposit,mobile,False
TXN00052050,3132,375,10,7,20250616,-166.08,transfer,mobile,False
TXN00052051,2388,397,14,2,20240912,24.41,payment,online,False
TXN00052052,2778,511,12,2,20250923,244.9,deposit,online,False
TXN00052053,2498,963,2,7,20240611,-76.44,deposit,online,False
TXN00052054,329,2182,9,3,20240924,-211.85,transfer,branch,False
TXN00052055,503,1584,9,6,20241003,-486.25,transfer,mobile,False
TXN00052056,2033,2108,3,6,20230317,367.07,deposit,online,False
TXN00052057,3023,682,12,8,20251022,240.81,transfer,online,False
TXN00052058,2562,1833,12,2,20250131,38.67,transfer,branch,False
TXN00052059,1866,350,8,4,20250625,237.07,withdrawal,mobile,False
TXN00052060,2985,1099,15,8,20240408,181.8,deposit,mobile,False
TXN00052061,1232,27,7,8,20250913,266.55,payment,mobile,False
TXN00052062,187,1282,1,7,20231017,365.6,transfer,mobile,False
TXN00052063,2705,1761,8,1,20230719,67.18,transfer,online,False
TXN00052064,2839,10,15,8,20230413,186.06,deposit,atm,False
TXN00052065,2825,687,10,6,20250506,-57.92,withdrawal,branch,False
TXN00052066,1391,803,2,6,20250404,-76.52,withdrawal,mobile,False
TXN00052067,105,304,10,8,20240118,132.36,payment,branch,False
TXN00052068,1322,854,10,6,20250604,-102.5,transfer,branch,False
TXN00052069,313,1056,5,2,20250830,165.22,transfer,branch,False
TXN00052070,1734,1870,5,3,20250612,255.95,transfer,branch,False
TXN00052071,2686,88,13,5,20241121,167.21,transfer,online,False
TXN00052072,438,2061,9,1,20240315,629.99,deposit,atm,False
TXN00052073,890,960,11,6,20241121,-241.18,payment,branch,False
TXN00052074,2962,102,1,3,20240627,756.09,payment,online,False
TXN00052075,649,365,1,8,20240612,244.87,deposit,atm,False
TXN00052076,1901,2042,12,3,20240516,127.64,deposit,atm,False
TXN00052077,1853,885,1,5,20240522,95.28,transfer,online,False
TXN00052078,2486,2182,11,2,20240105,-239.49,withdrawal,mobile,False
TXN00052079,2894,1550,6,8,20230827,209.15,transfer,branch,False
TXN00052080,453,2175,13,2,20230729,198.89,withdrawal,mobile,False
TXN00052081,809,1435,14,6,20230429,230.28,withdrawal,online,False
TXN00052082,3115,2019,12,3,20250803,370.27,deposit,atm,False
TXN00052083,1417,858,9,1,20230720,-46.52,withdrawal,branch,False
TXN00052084,736,261,3,3,20250105,149.79,deposit,branch,False
TXN00052085,1609,1082,14,7,20250629,166.42,withdrawal,atm,False
TXN00052086,824,605,9,5,20240717,62.37,transfer,atm,False
TXN00052087,833,393,5,5,20240724,-795.36,withdrawal,atm,False
TXN00052088,2733,24,9,5,20230802,-277.13,payment,atm,False
TXN00052089,48,323,5,2,20250920,69.75,withdrawal,atm,False
TXN00052090,1685,1672,6,5,20240126,-79.89,withdrawal,mobile,False
TXN00052091,2629,348,15,7,20240407,228.02,withdrawal,branch,False
TXN00052092,59,775,3,3,20250927,2.08,payment,online,False
TXN00052093,1436,2108,13,6,20240427,112.27,payment,online,False
TXN00052094,1737,74,7,5,20230427,75.64,withdrawal,mobile,False
TXN00052095,3015,666,6,6,20230816,346.35,payment,online,False
TXN00052096,2559,1631,5,7,20231002,282.03,transfer,mobile,False
TXN00052097,1712,1642,15,5,20240522,72.65,deposit,atm,False
TXN00052098,2290,1563,5,7,20230510,360.18,deposit,branch,False
TXN00052099,2186,69,9,6,20251215,-440.78,payment,atm,False
TXN00052100,912,378,13,5,20240824,144.72,transfer,mobile,False
TXN00052101,1936,1546,9,6,20250104,31.22,payment,mobile,False
TXN00052102,377,1524,4,6,20230928,264.8,deposit,mobile,False
TXN00052103,653,404,6,7,20240929,69.25,withdrawal,online,False
TXN00052104,525,283,2,4,20230926,-134.87,deposit,branch,False
TXN00052105,981,711,9,8,20250622,8.4,withdrawal,mobile,False
TXN00052106,2426,873,13,6,20240821,124.8,transfer,branch,False
TXN00052107,739,1369,8,3,20240204,-86.12,deposit,mobile,False
TXN00052108,2791,1103,10,5,20240512,208.54,deposit,branch,False
TXN00052109,2995,1162,15,4,20230831,7.49,withdrawal,branch,False
TXN00052110,2952,490,3,7,20240830,-176.52,transfer,mobile,False
TXN00052111,1338,376,6,4,20251107,266.08,deposit,branch,False
TXN00052112,1767,2080,5,1,20240705,2.31,payment,atm,False
TXN00052113,940,1609,5,3,20250126,-249.51,transfer,branch,False
TXN00052114,547,649,8,3,20250718,25.11,transfer,mobile,False
TXN00052115,3045,1079,6,6,20240204,-215.55,withdrawal,branch,False
TXN00052116,147,1786,8,5,20240124,-109.35,withdrawal,online,False
TXN00052117,2516,1190,4,1,20250205,144.53,withdrawal,mobile,False
TXN00052118,348,1367,13,3,20230406,74.07,payment,atm,False
TXN00052119,2186,69,9,7,20240731,50.7,payment,branch,False
TXN00052120,2295,443,7,3,20241225,13.27,payment,online,False
TXN00052121,2638,1957,5,4,20231107,360.03,deposit,atm,False
TXN00052122,2835,1297,8,6,20230227,169.69,withdrawal,branch,False
TXN00052123,561,1701,2,7,20250202,731.3,withdrawal,mobile,False
TXN00052124,2369,2147,15,8,20231112,342.02,transfer,branch,False
TXN00052125,1802,57,4,1,20230722,366.73,deposit,mobile,False
TXN00052126,692,388,12,3,20241008,-163.97,deposit,branch,False
TXN00052127,2140,240,12,4,20250517,15.19,payment,online,False
TXN00052128,1863,436,14,4,20251113,440.35,deposit,online,False
TXN00052129,2260,1694,10,2,20230622,-22.58,deposit,branch,False
TXN00052130,2762,494,9,8,20240930,131.05,transfer,online,False
TXN00052131,3129,1455,2,3,20250125,-349.9,withdrawal,mobile,False
TXN00052132,467,1819,10,8,20240816,115.1,payment,atm,False
TXN00052133,809,1435,8,3,20240906,32.6,withdrawal,atm,False
TXN00052134,1100,612,5,4,20250624,-84.08,payment,online,False
TXN00052135,815,892,2,7,20240520,802.02,transfer,mobile,False
TXN00052136,595,1894,9,4,20250206,-1499.67,payment,atm,False
TXN00052137,1808,620,15,1,20241129,223.34,transfer,branch,False
TXN00052138,1407,469,4,7,20250710,394.05,transfer,mobile,False
TXN00052139,958,2054,15,3,20250406,8.14,deposit,atm,False
TXN00052140,52,2000,3,4,20230712,-58.13,payment,mobile,False
TXN00052141,882,1038,15,6,20230525,82.87,transfer,mobile,False
TXN00052142,1781,58,4,4,20241126,2.17,payment,online,False
TXN00052143,27,2105,1,7,20240330,85.17,transfer,mobile,False
TXN00052144,1971,370,12,4,20230807,17.58,payment,atm,False
TXN00052145,2919,1572,2,3,20230713,131.15,transfer,atm,False
TXN00052146,3086,347,4,3,20240402,0.8,deposit,online,False
TXN00052147,2212,734,10,1,20230318,56.76,withdrawal,atm,False
TXN00052148,765,775,11,5,20250501,-362.17,deposit,branch,False
TXN00052149,494,1308,8,3,20250813,43.13,payment,online,False
TXN00052150,772,676,12,8,20240919,-12.07,payment,branch,False
TXN00052151,107,227,15,5,20230520,51.72,transfer,atm,False
TXN00052152,2195,1277,2,1,20230522,316.39,transfer,online,False
TXN00052153,293,1119,7,3,20241215,-159.26,transfer,branch,False
TXN00052154,2835,1297,1,5,20250223,158.77,deposit,online,False
TXN00052155,1495,313,4,6,20230714,0.1,transfer,branch,False
TXN00052156,1004,1836,4,6,20240226,115.01,transfer,branch,False
TXN00052157,1171,1230,3,3,20230326,-55.57,transfer,atm,False
TXN00052158,1105,2023,9,1,20250701,73.76,transfer,branch,False
TXN00052159,228,974,12,5,20230911,-164.34,payment,online,False
TXN00052160,1552,1829,8,3,20230711,373.35,transfer,atm,False
TXN00052161,2493,1371,2,5,20230809,-36.09,withdrawal,branch,False
TXN00052162,2508,2101,9,2,20240310,263.16,transfer,online,False
TXN00052163,2147,1332,10,8,20230218,-9.02,transfer,branch,False
TXN00052164,1447,93,9,8,20230208,71.21,deposit,branch,False
TXN00052165,2759,436,11,2,20240705,44.47,deposit,online,False
TXN00052166,1572,1233,5,8,20250226,444.96,transfer,branch,False
TXN00052167,75,1330,12,6,20250517,35.28,transfer,atm,False
TXN00052168,3140,719,3,8,20241106,155.56,deposit,mobile,False
TXN00052169,2922,562,7,5,20241026,-32.41,payment,online,False
TXN00052170,3070,633,5,3,20230618,115.47,transfer,branch,False
