account_sk,account_id,customer_id,branch_id,account_type,open_date,status
2407,ACC002407,CUST00765,BR010,savings,2025-09-09,active
2408,ACC002408,CUST01773,BR001,chequing,2025-05-24,active
2409,ACC002409,CUST01240,BR014,savings,2024-08-03,active
2410,ACC002410,CUST00661,BR010,chequing,2025-08-21,active
2411,ACC002411,CUST00092,BR005,savings,2023-09-13,active
2412,ACC002412,CUST01072,BR004,chequing,2023-03-19,active
2413,ACC002413,CUST01635,BR010,savings,2024-07-15,active
2414,ACC002414,CUST01042,BR008,chequing,2024-07-16,dormant
2415,ACC002415,CUST01515,BR012,credit,2025-04-03,active
2416,ACC002416,CUST01058,BR007,savings,2025-07-10,active
2417,ACC002417,CUST01252,BR010,savings,2025-07-24,active
2418,ACC002418,CUST01436,BR002,savings,2023-02-15,closed
2419,ACC002419,CUST01775,BR014,savings,2023-04-16,active
2420,ACC002420,CUST00535,BR010,savings,2023-06-18,active
2421,ACC002421,CUST01973,BR013,chequing,2025-12-08,active
2422,ACC002422,CUST01949,BR012,savings,2023-07-30,active
2423,ACC002423,CUST00984,BR014,savings,2025-05-07,active
2424,ACC002424,CUST00668,BR001,credit,2024-11-24,active
2425,ACC002425,CUST01491,BR009,savings,2023-02-10,active
2426,ACC002426,CUST00788,BR008,credit,2024-08-22,active
2427,ACC002427,CUST01817,BR012,credit,2024-01-06,active
2428,ACC002428,CUST01422,BR004,savings,2025-06-09,active
2429,ACC002429,CUST00672,BR001,savings,2024-10-25,active
2430,ACC002430,CUST00035,BR011,savings,2025-04-17,active
2431,ACC002431,CUST01449,BR010,chequing,2025-09-19,active
2432,ACC002432,CUST00094,BR003,credit,2024-06-25,closed
2433,ACC002433,CUST01629,BR009,savings,2023-05-28,active
2434,ACC002434,CUST01440,BR009,credit,2023-12-10,closed
2435,ACC002435,CUST01642,BR008,chequing,2024-09-07,dormant
2436,ACC002436,CUST01730,BR003,savings,2023-04-25,dormant
2437,ACC002437,CUST01398,BR014,chequing,2024-10-24,closed
2438,ACC002438,CUST01005,BR007,credit,2023-12-20,active
2439,ACC002439,CUST01792,BR014,savings,2025-11-19,dormant
2440,ACC002440,CUST00147,BR011,savings,2024-05-25,active
2441,ACC002441,CUST00589,BR010,chequing,2025-04-13,closed
2442,ACC002442,CUST01779,BR001,credit,2025-02-28,active
2443,ACC002443,CUST01049,BR006,chequing,2023-02-08,active
2444,ACC002444,CUST00174,BR001,chequing,2023-10-17,active
2445,ACC002445,CUST01184,BR007,credit,2024-11-13,active
2446,ACC002446,CUST01652,BR010,credit,2024-03-02,active
2447,ACC002447,CUST00603,BR011,credit,2025-01-25,active
2448,ACC002448,CUST01779,BR015,credit,2025-09-29,active
2449,ACC002449,CUST01074,BR007,savings,2023-04-10,closed
2450,ACC002450,CUST00794,BR006,savings,2023-10-28,active
2451,ACC002451,CUST00398,BR012,savings,2024-03-17,active
2452,ACC002452,CUST01393,BR005,chequing,2024-06-12,active
2453,ACC002453,CUST01600,BR010,savings,2024-05-15,active
2454,ACC002454,CUST01101,BR002,credit,2023-11-05,active
2455,ACC002455,CUST00760,BR008,credit,2025-05-13,active
2456,ACC002456,CUST01463,BR014,credit,2023-04-08,active
2457,ACC002457,CUST00451,BR014,chequing,2025-07-03,active
2458,ACC002458,CUST01775,BR006,savings,2025-08-03,closed
2459,ACC002459,CUST00355,BR011,savings,2023-10-06,active
2460,ACC002460,CUST01932,BR007,savings,2024-10-03,active
2461,ACC002461,CUST01044,BR010,credit,2025-09-27,active
2462,ACC002462,CUST00543,BR013,savings,2025-02-05,active
2463,ACC002463,CUST01402,BR005,credit,2024-05-05,closed
2464,ACC002464,CUST01719,BR009,credit,2024-11-15,active
2465,ACC002465,CUST00726,BR014,chequing,2025-07-02,active
2466,ACC002466,CUST01613,BR005,chequing,2024-05-06,active
2467,ACC002467,CUST00954,BR007,credit,2025-08-31,active
2468,ACC002468,CUST00544,BR014,chequing,2023-02-16,dormant
2469,ACC002469,CUST00984,BR007,savings,2024-12-27,active
2470,ACC002470,CUST01223,BR008,savings,2024-02-14,active
2471,ACC002471,CUST00156,BR006,savings,2024-03-01,active
2472,ACC002472,CUST00426,BR001,credit,2023-04-30,active
2473,ACC002473,CUST01318,BR012,chequing,2024-07-22,active
2474,ACC002474,CUST01631,BR007,savings,2025-03-26,active
2475,ACC002475,CUST01037,BR003,chequing,2024-08-17,active
2476,ACC002476,CUST00704,BR004,credit,2024-11-14,active
2477,ACC002477,CUST00866,BR006,chequing,2024-12-01,dormant
2478,ACC002478,CUST01872,BR004,credit,2023-09-24,closed
2479,ACC002479,CUST00881,BR001,credit,2023-01-28,closed
2480,ACC002480,CUST00076,BR005,savings,2023-03-01,closed
2481,ACC002481,CUST01169,BR012,chequing,2023-05-24,active
2482,ACC002482,CUST00503,BR014,savings,2025-01-10,active
2483,ACC002483,CUST00160,BR002,credit,2025-10-24,active
2484,ACC002484,CUST01507,BR007,savings,2023-06-14,active
2485,ACC002485,CUST00209,BR011,savings,2025-10-25,active
2486,ACC002486,CUST01970,BR008,savings,2025-04-02,active
2487,ACC002487,CUST00639,BR012,savings,2025-08-21,active
2488,ACC002488,CUST01891,BR002,credit,2025-04-16,active
2489,ACC002489,CUST01370,BR001,savings,2025-08-03,active
2490,ACC002490,CUST00843,BR007,credit,2025-02-24,active
2491,ACC002491,CUST00302,BR012,credit,2023-02-02,active
2492,ACC002492,CUST01459,BR003,savings,2025-04-07,active
2493,ACC002493,CUST01230,BR010,savings,2023-02-04,active
2494,ACC002494,CUST01268,BR002,savings,2023-12-03,active
2495,ACC002495,CUST01417,BR004,chequing,2024-01-05,active
2496,ACC002496,CUST00381,BR008,savings,2024-08-08,closed
2497,ACC002497,CUST00647,BR005,savings,2024-05-10,active
2498,ACC002498,CUST00865,BR003,chequing,2023-05-18,active
2499,ACC002499,CUST00727,BR002,chequing,2023-06-30,active
2500,ACC002500,CUST00771,BR001,savings,2025-09-19,active
2501,ACC002501,CUST01777,BR004,chequing,2023-07-04,active
2502,ACC002502,CUST01502,BR012,credit,2024-11-26,active
2503,ACC002503,CUST00933,BR005,savings,2023-09-20,active
2504,ACC002504,CUST00671,BR010,savings,2024-07-31,active
2505,ACC002505,CUST01905,BR015,credit,2023-12-07,closed
2506,ACC002506,CUST00463,BR013,credit,2025-09-11,active
2507,ACC002507,CUST01717,BR006,chequing,2025-04-12,active
2508,ACC002508,CUST01896,BR014,savings,2025-09-08,active
2509,ACC002509,CUST00418,BR002,chequing,2025-01-20,active
2510,ACC002510,CUST01381,BR004,chequing,2023-10-17,active
2511,ACC002511,CUST00766,BR004,savings,2025-05-06,active
2512,ACC002512,CUST01095,BR014,chequing,2024-12-16,active
2513,ACC002513,CUST01274,BR015,credit,2025-01-16,active
2514,ACC002514,CUST01421,BR002,savings,2024-11-02,active
2515,ACC002515,CUST01276,BR013,credit,2023-04-29,active
2516,ACC002516,CUST01071,BR005,credit,2023-06-05,closed
2517,ACC002517,CUST01989,BR009,savings,2024-11-07,active
2518,ACC002518,CUST01063,BR014,chequing,2025-02-10,active
2519,ACC002519,CUST01553,BR010,chequing,2024-03-16,active
2520,ACC002520,CUST01931,BR014,chequing,2024-03-27,active
2521,ACC002521,CUST01561,BR010,chequing,2023-03-26,active
2522,ACC002522,CUST00402,BR009,chequing,2024-06-12,closed
2523,ACC002523,CUST00388,BR005,chequing,2023-12-21,active
2524,ACC002524,CUST00322,BR002,credit,2025-01-27,active
2525,ACC002525,CUST01525,BR014,chequing,2023-04-17,active
2526,ACC002526,CUST01507,BR015,chequing,2023-12-22,active
2527,ACC002527,CUST00644,BR003,savings,2024-01-31,active
2528,ACC002528,CUST00179,BR005,credit,2025-04-02,active
2529,ACC002529,CUST00511,BR002,savings,2024-12-30,active
2530,ACC002530,CUST01739,BR001,chequing,2024-10-18,active
2531,ACC002531,CUST00389,BR001,savings,2024-08-30,active
2532,ACC002532,CUST00904,BR009,chequing,2023-07-24,closed
2533,ACC002533,CUST01263,BR015,credit,2025-04-14,active
2534,ACC002534,CUST01125,BR005,credit,2024-10-02,active
2535,ACC002535,CUST00834,BR012,credit,2025-06-04,active
2536,ACC002536,CUST01639,BR005,savings,2024-09-13,active
2537,ACC002537,CUST01144,BR012,chequing,2023-07-21,active
2538,ACC002538,CUST01923,BR010,credit,2024-06-30,active
2539,ACC002539,CUST00113,BR007,savings,2023-06-18,closed
2540,ACC002540,CUST01879,BR012,chequing,2023-02-16,active
2541,ACC002541,CUST00215,BR015,credit,2025-02-22,dormant
2542,ACC002542,CUST00780,BR012,credit,2023-07-11,active
2543,ACC002543,CUST01834,BR013,credit,2025-12-14,active
2544,ACC002544,CUST00328,BR011,savings,2023-10-02,active
2545,ACC002545,CUST00253,BR007,credit,2023-10-17,active
2546,ACC002546,CUST01032,BR015,chequing,2023-11-08,active
2547,ACC002547,CUST01297,BR013,savings,2024-12-29,closed
2548,ACC002548,CUST00824,BR003,credit,2025-02-19,active
2549,ACC002549,CUST01165,BR013,savings,2023-10-27,active
2550,ACC002550,CUST00397,BR011,savings,2025-10-13,active
2551,ACC002551,CUST01910,BR012,chequing,2023-01-08,active
2552,ACC002552,CUST01165,BR004,chequing,2024-12-21,active
2553,ACC002553,CUST01557,BR003,credit,2025-07-22,active
2554,ACC002554,CUST00413,BR003,chequing,2023-03-04,active
2555,ACC002555,CUST01322,BR011,savings,2024-07-01,active
2556,ACC002556,CUST01261,BR008,credit,2023-09-21,active
2557,ACC002557,CUST00392,BR009,savings,2023-09-08,active
2558,ACC002558,CUST00717,BR002,savings,2024-11-16,active
2559,ACC002559,CUST01469,BR013,chequing,2024-11-09,active
2560,ACC002560,CUST01049,BR015,credit,2023-02-17,active
2561,ACC002561,CUST00302,BR015,credit,2025-11-22,active
2562,ACC002562,CUST01651,BR007,chequing,2024-08-12,active
2563,ACC002563,CUST00356,BR013,chequing,2024-06-20,active
2564,ACC002564,CUST01604,BR006,savings,2025-09-04,active
2565,ACC002565,CUST01956,BR013,savings,2024-11-29,active
2566,ACC002566,CUST01187,BR001,savings,2023-06-20,active
2567,ACC002567,CUST01991,BR012,credit,2025-10-31,active
2568,ACC002568,CUST00804,BR012,savings,2024-02-23,active
2569,ACC002569,CUST01845,BR007,savings,2024-12-26,active
2570,ACC002570,CUST00276,BR004,credit,2025-10-04,active
2571,ACC002571,CUST01898,BR009,savings,2025-02-19,active
2572,ACC002572,CUST01428,BR015,credit,2024-05-01,active
2573,ACC002573,CUST00798,BR011,chequing,2025-05-03,active
2574,ACC002574,CUST01813,BR015,chequing,2023-02-17,closed
2575,ACC002575,CUST00201,BR013,credit,2024-02-01,active
2576,ACC002576,CUST00019,BR015,savings,2025-09-14,active
2577,ACC002577,CUST00568,BR011,savings,2023-06-13,active
2578,ACC002578,CUST01261,BR001,chequing,2025-11-08,active
2579,ACC002579,CUST00675,BR002,credit,2024-06-09,closed
2580,ACC002580,CUST01068,BR010,savings,2024-05-18,active
2581,ACC002581,CUST01948,BR012,credit,2024-08-16,active
2582,ACC002582,CUST01207,BR012,chequing,2024-06-15,active
2583,ACC002583,CUST01154,BR012,chequing,2025-01-10,active
2584,ACC002584,CUST00903,BR003,credit,2024-05-05,active
2585,ACC002585,CUST01808,BR002,credit,2025-04-17,active
2586,ACC002586,CUST01310,BR001,credit,2024-11-09,active
2587,ACC002587,CUST00259,BR011,credit,2025-03-17,active
2588,ACC002588,CUST01655,BR009,savings,2025-11-11,active
2589,ACC002589,CUST00828,BR014,credit,2025-12-18,active
2590,ACC002590,CUST00848,BR014,savings,2025-02-17,active
2591,ACC002591,CUST00306,BR010,chequing,2025-01-22,active
2592,ACC002592,CUST01924,BR011,credit,2024-01-16,closed
2593,ACC002593,CUST00326,BR009,chequing,2023-01-04,active
2594,ACC002594,CUST00227,BR009,chequing,2023-11-12,active
2595,ACC002595,CUST00430,BR001,savings,2025-11-10,active
2596,ACC002596,CUST00875,BR009,credit,2024-09-02,active
2597,ACC002597,CUST01704,BR007,savings,2025-04-18,active
2598,ACC002598,CUST01029,BR001,credit,2025-03-28,active
2599,ACC002599,CUST01642,BR009,chequing,2025-09-09,dormant
2600,ACC002600,CUST01504,BR005,credit,2024-10-28,active
2601,ACC002601,CUST00973,BR006,chequing,2023-06-12,active
2602,ACC002602,CUST01303,BR004,chequing,2025-09-05,active
2603,ACC002603,CUST00706,BR011,credit,2024-11-06,active
2604,ACC002604,CUST00325,BR015,credit,2025-09-27,active
2605,ACC002605,CUST01452,BR008,savings,2023-06-28,dormant
2606,ACC002606,CUST00132,BR012,credit,2024-08-19,dormant
2607,ACC002607,CUST00791,BR011,chequing,2025-05-27,active
2608,ACC002608,CUST01558,BR002,credit,2023-08-30,active
2609,ACC002609,CUST01268,BR008,savings,2024-06-10,active
2610,ACC002610,CUST00550,BR010,savings,2024-12-29,active
2611,ACC002611,CUST00148,BR013,savings,2025-06-11,active
2612,ACC002612,CUST00229,BR010,savings,2025-06-21,active
2613,ACC002613,CUST00875,BR004,credit,2023-01-17,closed
2614,ACC002614,CUST00103,BR010,chequing,2024-12-19,active
2615,ACC002615,CUST01676,BR003,chequing,2023-08-14,active
2616,ACC002616,CUST00393,BR014,chequing,2023-06-25,active
2617,ACC002617,CUST00671,BR010,savings,2023-11-14,active
2618,ACC002618,CUST00576,BR003,chequing,2025-12-09,active
2619,ACC002619,CUST01109,BR013,credit,2024-03-16,active
2620,ACC002620,CUST01358,BR010,chequing,2025-09-09,active
2621,ACC002621,CUST01134,BR001,credit,2025-11-30,active
2622,ACC002622,CUST00893,BR011,credit,2023-04-11,dormant
2623,ACC002623,CUST01648,BR011,credit,2023-03-10,active
2624,ACC002624,CUST01626,BR004,chequing,2024-09-06,active
2625,ACC002625,CUST00148,BR014,savings,2024-03-24,active
2626,ACC002626,CUST00496,BR006,credit,2025-03-28,active
2627,ACC002627,CUST01530,BR008,chequing,2024-12-09,active
2628,ACC002628,CUST00559,BR007,chequing,2024-12-07,active
2629,ACC002629,CUST00316,BR015,savings,2023-03-25,active
2630,ACC002630,CUST00896,BR008,savings,2025-04-05,active
2631,ACC002631,CUST00283,BR008,chequing,2023-04-09,active
2632,ACC002632,CUST01535,BR004,savings,2024-09-04,active
2633,ACC002633,CUST00129,BR002,credit,2023-11-10,active
2634,ACC002634,CUST01682,BR006,savings,2025-06-29,active
2635,ACC002635,CUST01896,BR011,chequing,2025-10-23,active
2636,ACC002636,CUST00088,BR003,chequing,2025-01-01,dormant
2637,ACC002637,CUST01480,BR015,credit,2024-03-21,active
2638,ACC002638,CUST01764,BR001,credit,2025-10-15,active
2639,ACC002639,CUST01792,BR006,credit,2023-10-12,active
2640,ACC002640,CUST00326,BR007,chequing,2025-05-03,active
2641,ACC002641,CUST01931,BR010,savings,2025-03-25,active
2642,ACC002642,CUST01049,BR005,savings,2025-03-20,active
2643,ACC002643,CUST01150,BR010,chequing,2025-09-11,active
2644,ACC002644,CUST00169,BR011,credit,2023-07-24,active
2645,ACC002645,CUST00133,BR008,savings,2025-02-06,active
2646,ACC002646,CUST00314,BR010,credit,2024-07-21,active
2647,ACC002647,CUST01626,BR005,credit,2023-12-05,active
2648,ACC002648,CUST01377,BR002,savings,2024-07-18,active
2649,ACC002649,CUST00365,BR009,credit,2024-05-15,active
2650,ACC002650,CUST01320,BR006,credit,2025-09-01,active
2651,ACC002651,CUST00912,BR007,savings,2025-02-15,active
2652,ACC002652,CUST01193,BR015,chequing,2025-09-12,active
2653,ACC002653,CUST00668,BR005,credit,2024-06-23,active
2654,ACC002654,CUST01451,BR004,credit,2024-09-18,active
2655,ACC002655,CUST01569,BR007,credit,2025-08-22,active
2656,ACC002656,CUST00209,BR006,savings,2023-12-24,dormant
2657,ACC002657,CUST01487,BR001,credit,2024-06-28,active
2658,ACC002658,CUST01759,BR015,chequing,2025-09-24,active
2659,ACC002659,CUST01945,BR012,chequing,2024-09-03,closed
2660,ACC002660,CUST00709,BR004,savings,2025-08-07,active
2661,ACC002661,CUST00105,BR011,chequing,2023-08-13,active
2662,ACC002662,CUST00683,BR011,savings,2025-08-04,active
2663,ACC002663,CUST00469,BR013,savings,2024-06-22,active
2664,ACC002664,CUST00147,BR014,credit,2024-06-21,active
2665,ACC002665,CUST00991,BR003,chequing,2024-12-22,closed
2666,ACC002666,CUST00960,BR009,savings,2025-04-01,active
2667,ACC002667,CUST00458,BR006,savings,2025-09-26,active
2668,ACC002668,CUST00806,BR009,savings,2025-02-05,active
2669,ACC002669,CUST01269,BR011,savings,2023-11-07,active
2670,ACC002670,CUST00297,BR009,savings,2025-02-02,active
2671,ACC002671,CUST00037,BR014,credit,2024-12-05,active
2672,ACC002672,CUST01225,BR005,savings,2025-01-11,closed
2673,ACC002673,CUST00201,BR011,savings,2025-04-04,active
2674,ACC002674,CUST01613,BR015,credit,2024-06-21,active
2675,ACC002675,CUST00241,BR013,chequing,2025-04-20,active
2676,ACC002676,CUST00438,BR012,credit,2024-09-10,active
2677,ACC002677,CUST00616,BR001,savings,2023-07-28,active
2678,ACC002678,CUST01653,BR010,savings,2023-07-16,active
2679,ACC002679,CUST01010,BR011,credit,2025-09-28,active
2680,ACC002680,CUST01652,BR014,credit,2024-05-17,dormant
2681,ACC002681,CUST00255,BR009,savings,2024-10-16,active
2682,ACC002682,CUST00086,BR009,credit,2024-03-19,active
2683,ACC002683,CUST00581,BR006,credit,2025-04-04,active
2684,ACC002684,CUST00946,BR001,chequing,2025-03-06,active
2685,ACC002685,CUST00160,BR008,savings,2023-03-05,active
2686,ACC002686,CUST00081,BR013,chequing,2025-06-16,active
2687,ACC002687,CUST01926,BR007,savings,2024-07-06,active
2688,ACC002688,CUST01002,BR009,savings,2023-12-31,closed
2689,ACC002689,CUST00641,BR006,credit,2023-07-20,active
2690,ACC002690,CUST01442,BR003,chequing,2025-01-17,active
2691,ACC002691,CUST01599,BR004,credit,2025-05-18,active
2692,ACC002692,CUST01387,BR004,savings,2024-02-10,active
2693,ACC002693,CUST00997,BR004,savings,2024-12-30,active
2694,ACC002694,CUST01218,BR007,chequing,2025-09-28,active
2695,ACC002695,CUST00263,BR003,credit,2024-03-15,active
2696,ACC002696,CUST00175,BR004,chequing,2024-12-08,active
2697,ACC002697,CUST01543,BR004,credit,2023-01-15,active
2698,ACC002698,CUST00389,BR001,credit,2025-08-16,closed
2699,ACC002699,CUST00635,BR003,savings,2024-09-26,dormant
2700,ACC002700,CUST00465,BR007,savings,2024-04-05,active
2701,ACC002701,CUST01459,BR013,credit,2025-04-27,active
2702,ACC002702,CUST01680,BR015,chequing,2024-07-02,active
2703,ACC002703,CUST00046,BR004,credit,2023-01-23,active
2704,ACC002704,CUST01873,BR008,credit,2024-04-12,active
2705,ACC002705,CUST01586,BR011,savings,2025-01-17,active
2706,ACC002706,CUST00315,BR007,chequing,2025-11-17,active
2707,ACC002707,CUST01741,BR006,chequing,2025-04-30,active
2708,ACC002708,CUST01494,BR008,credit,2024-06-25,active
2709,ACC002709,CUST01639,BR002,chequing,2025-11-03,closed
2710,ACC002710,CUST01072,BR007,savings,2023-08-01,active
2711,ACC002711,CUST00259,BR011,chequing,2024-02-06,active
2712,ACC002712,CUST00341,BR002,savings,2023-12-07,active
2713,ACC002713,CUST00326,BR013,savings,2023-06-19,closed
2714,ACC002714,CUST01200,BR008,credit,2023-10-28,active
2715,ACC002715,CUST01659,BR010,savings,2025-03-18,dormant
2716,ACC002716,CUST01554,BR006,savings,2024-06-24,active
2717,ACC002717,CUST00559,BR007,savings,2024-03-15,active
2718,ACC002718,CUST01406,BR014,savings,2024-07-27,active
2719,ACC002719,CUST00157,BR002,credit,2023-07-19,active
2720,ACC002720,CUST01409,BR009,credit,2024-12-02,active
2721,ACC002721,CUST00783,BR015,savings,2024-01-20,active
2722,ACC002722,CUST00038,BR011,savings,2023-10-23,active
2723,ACC002723,CUST01132,BR014,credit,2023-07-25,active
2724,ACC002724,CUST00444,BR008,credit,2025-05-28,active
2725,ACC002725,CUST01599,BR002,credit,2024-07-26,closed
2726,ACC002726,CUST01924,BR002,savings,2025-02-21,active
2727,ACC002727,CUST00340,BR001,chequing,2024-06-18,active
2728,ACC002728,CUST00500,BR004,chequing,2024-10-24,active
2729,ACC002729,CUST00123,BR015,chequing,2023-08-16,active
2730,ACC002730,CUST00347,BR009,chequing,2025-03-08,active
2731,ACC002731,CUST00004,BR009,savings,2025-03-19,closed
2732,ACC002732,CUST00960,BR015,savings,2023-04-05,active
2733,ACC002733,CUST00022,BR007,credit,2025-09-16,active
2734,ACC002734,CUST01990,BR009,chequing,2025-08-10,active
2735,ACC002735,CUST01517,BR010,savings,2023-01-06,active
2736,ACC002736,CUST01340,BR008,credit,2023-05-15,active
2737,ACC002737,CUST00380,BR002,savings,2023-10-29,active
2738,ACC002738,CUST01118,BR009,credit,2025-03-19,active
2739,ACC002739,CUST01346,BR005,chequing,2025-10-23,active
2740,ACC002740,CUST01177,BR004,chequing,2024-04-08,closed
2741,ACC002741,CUST01375,BR003,savings,2024-09-01,active
2742,ACC002742,CUST01630,BR007,savings,2025-05-29,active
2743,ACC002743,CUST00224,BR010,credit,2023-06-20,active
2744,ACC002744,CUST00662,BR012,credit,2024-04-17,active
2745,ACC002745,CUST00042,BR007,savings,2023-03-09,dormant
2746,ACC002746,CUST01474,BR012,savings,2023-02-01,active
2747,ACC002747,CUST00268,BR006,credit,2023-08-23,active
2748,ACC002748,CUST01221,BR008,credit,2023-04-19,active
2749,ACC002749,CUST00142,BR012,savings,2023-07-24,active
2750,ACC002750,CUST01116,BR003,credit,2025-03-12,active
2751,ACC002751,CUST00023,BR008,savings,2023-12-25,active
2752,ACC002752,CUST00681,BR015,chequing,2023-05-18,active
2753,ACC002753,CUST01306,BR015,savings,2023-10-11,active
2754,ACC002754,CUST00699,BR003,savings,2023-01-08,active
2755,ACC002755,CUST00232,BR007,credit,2023-02-21,active
2756,ACC002756,CUST01045,BR008,savings,2024-07-19,active
2757,ACC002757,CUST00290,BR014,credit,2024-04-19,active
2758,ACC002758,CUST00754,BR009,chequing,2025-10-28,active
2759,ACC002759,CUST00394,BR011,credit,2023-06-19,active
2760,ACC002760,CUST00742,BR008,chequing,2024-10-30,closed
2761,ACC002761,CUST00984,BR005,savings,2024-06-03,active
2762,ACC002762,CUST00446,BR013,credit,2024-12-07,active
2763,ACC002763,CUST01795,BR003,credit,2023-06-16,active
2764,ACC002764,CUST01859,BR013,chequing,2023-11-05,closed
2765,ACC002765,CUST00501,BR004,chequing,2024-11-07,active
2766,ACC002766,CUST01949,BR011,credit,2025-09-14,active
2767,ACC002767,CUST00025,BR015,chequing,2024-11-25,active
2768,ACC002768,CUST01767,BR010,savings,2023-07-24,active
2769,ACC002769,CUST01010,BR002,savings,2023-02-24,active
2770,ACC002770,CUST00708,BR007,credit,2025-07-14,closed
2771,ACC002771,CUST01830,BR010,savings,2023-05-31,active
2772,ACC002772,CUST01864,BR015,credit,2025-02-21,active
2773,ACC002773,CUST00191,BR007,savings,2024-04-19,active
2774,ACC002774,CUST01293,BR009,credit,2024-10-18,active
2775,ACC002775,CUST00918,BR007,credit,2024-06-14,active
2776,ACC002776,CUST01142,BR008,savings,2025-07-25,active
2777,ACC002777,CUST01367,BR007,chequing,2023-01-20,active
2778,ACC002778,CUST00460,BR005,savings,2025-07-20,active
2779,ACC002779,CUST01369,BR014,chequing,2023-06-13,active
2780,ACC002780,CUST00968,BR013,chequing,2023-04-02,active
2781,ACC002781,CUST00363,BR005,credit,2025-05-10,active
2782,ACC002782,CUST01480,BR012,savings,2024-11-13,closed
2783,ACC002783,CUST01024,BR015,savings,2024-11-27,active
2784,ACC002784,CUST00001,BR005,credit,2024-07-29,closed
2785,ACC002785,CUST01759,BR001,credit,2024-09-13,active
2786,ACC002786,CUST00899,BR012,chequing,2023-08-28,active
2787,ACC002787,CUST00706,BR007,chequing,2024-11-29,active
2788,ACC002788,CUST00333,BR008,chequing,2025-07-20,active
2789,ACC002789,CUST01739,BR010,savings,2024-09-04,active
2790,ACC002790,CUST00847,BR014,chequing,2023-08-04,active
2791,ACC002791,CUST00992,BR010,savings,2025-03-14,active
2792,ACC002792,CUST00921,BR006,savings,2024-12-20,active
2793,ACC002793,CUST00945,BR003,credit,2025-07-22,active
2794,ACC002794,CUST00794,BR011,credit,2024-03-06,active
2795,ACC002795,CUST00692,BR005,credit,2023-02-20,active
2796,ACC002796,CUST01188,BR001,credit,2025-11-05,active
2797,ACC002797,CUST01404,BR007,credit,2024-12-15,active
2798,ACC002798,CUST00024,BR014,savings,2025-02-15,active
2799,ACC002799,CUST01493,BR010,chequing,2025-04-15,active
2800,ACC002800,CUST01064,BR003,savings,2025-09-02,active
2801,ACC002801,CUST01572,BR014,savings,2025-06-21,closed
2802,ACC002802,CUST00900,BR010,savings,2025-08-17,active
2803,ACC002803,CUST01340,BR004,credit,2025-04-12,active
2804,ACC002804,CUST00457,BR008,savings,2024-01-12,closed
2805,ACC002805,CUST01655,BR013,savings,2023-05-23,active
2806,ACC002806,CUST00175,BR001,savings,2024-05-03,dormant
2807,ACC002807,CUST00253,BR003,credit,2025-05-09,active
2808,ACC002808,CUST01354,BR013,chequing,2025-04-13,active
2809,ACC002809,CUST01846,BR011,chequing,2024-08-11,active
2810,ACC002810,CUST00475,BR004,credit,2024-05-10,active
2811,ACC002811,CUST00294,BR004,credit,2024-04-15,active
2812,ACC002812,CUST00777,BR001,savings,2023-02-26,active
2813,ACC002813,CUST01950,BR007,credit,2024-06-13,active
2814,ACC002814,CUST01393,BR015,chequing,2025-03-27,active
2815,ACC002815,CUST01341,BR003,chequing,2024-11-29,active
2816,ACC002816,CUST01803,BR007,savings,2023-10-15,active
2817,ACC002817,CUST00186,BR003,credit,2024-12-04,active
2818,ACC002818,CUST01466,BR014,chequing,2023-03-09,active
2819,ACC002819,CUST01765,BR005,savings,2025-12-23,closed
2820,ACC002820,CUST01139,BR006,savings,2025-12-24,active
2821,ACC002821,CUST01940,BR006,chequing,2023-08-07,active
2822,ACC002822,CUST01186,BR011,credit,2023-01-21,active
2823,ACC002823,CUST00742,BR006,savings,2023-10-21,active
2824,ACC002824,CUST00014,BR006,chequing,2025-06-28,active
2825,ACC002825,CUST00620,BR003,savings,2024-11-13,active
2826,ACC002826,CUST00983,BR009,savings,2025-12-21,active
2827,ACC002827,CUST00915,BR009,savings,2023-02-26,active
2828,ACC002828,CUST00087,BR004,credit,2023-09-24,active
2829,ACC002829,CUST00511,BR015,chequing,2025-09-11,active
2830,ACC002830,CUST01842,BR002,credit,2024-10-29,active
2831,ACC002831,CUST01976,BR007,chequing,2023-09-27,active
2832,ACC002832,CUST00967,BR010,credit,2025-09-18,active
2833,ACC002833,CUST01814,BR009,savings,2024-02-20,active
2834,ACC002834,CUST01433,BR002,savings,2023-11-19,active
2835,ACC002835,CUST01163,BR006,savings,2023-12-22,active
2836,ACC002836,CUST00232,BR008,credit,2025-03-14,active
2837,ACC002837,CUST00236,BR007,chequing,2024-04-25,active
2838,ACC002838,CUST00375,BR009,credit,2025-11-03,active
2839,ACC002839,CUST00010,BR001,savings,2023-06-10,active
2840,ACC002840,CUST00367,BR009,savings,2024-10-01,active
2841,ACC002841,CUST00163,BR003,chequing,2023-10-29,active
2842,ACC002842,CUST01497,BR012,credit,2023-01-08,active
2843,ACC002843,CUST01818,BR008,savings,2024-09-01,active
2844,ACC002844,CUST00557,BR002,savings,2024-07-18,active
2845,ACC002845,CUST01269,BR003,credit,2023-05-20,active
2846,ACC002846,CUST01819,BR005,savings,2025-04-30,active
2847,ACC002847,CUST00956,BR006,credit,2023-02-06,active
2848,ACC002848,CUST00729,BR003,savings,2025-07-05,active
2849,ACC002849,CUST00350,BR014,chequing,2024-04-15,closed
2850,ACC002850,CUST00816,BR001,savings,2025-12-30,closed
